#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        5711       -0.52   -0.464598  0.00168272
        5712       -0.36    -0.46458  0.00168253
        5713       -0.28   -0.464548  0.00168254
        5714       -0.68   -0.464585  0.00168267
        5715       -0.44   -0.464581  0.00168238
        5716       -0.44   -0.464577  0.00168209
        5717       -0.52   -0.464586  0.00168183
        5718        -0.6    -0.46461   0.0016817
        5719       -0.44   -0.464606  0.00168141
        5720       -0.68   -0.464643  0.00168154
        5721        -0.6   -0.464667  0.00168141
        5722       -0.76   -0.464719  0.00168191
        5723       -0.44   -0.464714  0.00168162
        5724        -0.2   -0.464668  0.00168196
        5725       -0.36    -0.46465  0.00168177
        5726       -0.36   -0.464632  0.00168157
        5727       -0.44   -0.464627  0.00168128
        5728       -0.76   -0.464679  0.00168178
        5729       -0.52   -0.464688  0.00168152
        5730        -0.6   -0.464712  0.00168139
        5731        -0.6   -0.464736  0.00168126
        5732        -0.6   -0.464759  0.00168113
        5733       -0.36   -0.464741  0.00168094
        5734       -0.36   -0.464723  0.00168074
        5735       -0.52   -0.464732  0.00168048
        5736       -0.52   -0.464742  0.00168021
        5737        -0.6   -0.464766  0.00168009
        5738        -0.6   -0.464789  0.00167996
        5739       -0.36   -0.464771  0.00167977
        5740       -0.68   -0.464808  0.00167989
        5741       -0.36    -0.46479   0.0016797
        5742       -0.68   -0.464828  0.00167982
        5743       -0.36   -0.464809  0.00167963
        5744        -0.6   -0.464833   0.0016795
        5745       -0.36   -0.464815  0.00167931
        5746       -0.36   -0.464796  0.00167912
        5747        -0.6    -0.46482  0.00167899
        5748       -0.52    -0.46483  0.00167872
        5749       -0.52   -0.464839  0.00167846
        5750        -0.6   -0.464863  0.00167833
        5751       -0.52   -0.464872  0.00167807
        5752       -0.36   -0.464854  0.00167788
        5753       -0.44    -0.46485  0.00167759
        5754        -0.6   -0.464873  0.00167746
        5755        -0.2   -0.464827   0.0016778
        5756        -0.2   -0.464781  0.00167814
        5757        -0.2   -0.464735  0.00167848
        5758       -0.36   -0.464717  0.00167829
        5759       -0.44   -0.464713    0.001678
        5760        -0.6   -0.464736  0.00167787
        5761       -0.36   -0.464718  0.00167768
        5762        -0.6   -0.464741  0.00167755
        5763       -0.44   -0.464737  0.00167727
        5764       -0.36   -0.464719  0.00167708
        5765       -0.52   -0.464729  0.00167681
        5766       -0.44   -0.464724  0.00167653
        5767       -0.28   -0.464692  0.00167654
        5768       -0.44   -0.464688  0.00167626
        5769       -0.52   -0.464698  0.00167599
        5770       -0.68   -0.464735  0.00167612
        5771       -0.44   -0.464731  0.00167583
        5772       -0.52    -0.46474  0.00167557
        5773        -0.6   -0.464764  0.00167544
        5774       -0.36   -0.464745  0.00167525
        5775       -0.36   -0.464727  0.00167506
        5776       -0.52   -0.464737   0.0016748
        5777        -0.6    -0.46476  0.00167467
        5778       -0.44   -0.464756  0.00167439
        5779       -0.52   -0.464766  0.00167413
        5780        -0.6   -0.464789    0.001674
        5781        -0.6   -0.464812  0.00167387
        5782        -0.6   -0.464836  0.00167375
        5783       -0.76   -0.464887  0.00167424
        5784       -0.52   -0.464896  0.00167397
        5785       -0.36   -0.464878  0.00167378
        5786       -0.44   -0.464874   0.0016735
        5787       -0.44    -0.46487  0.00167321
        5788       -0.28   -0.464838  0.00167323
        5789        -0.6   -0.464861   0.0016731
        5790        -0.6   -0.464884  0.00167298
        5791       -0.52   -0.464894  0.00167272
        5792       -0.44    -0.46489  0.00167243
        5793       -0.52   -0.464899  0.00167217
        5794       -0.28   -0.464867  0.00167219
        5795       -0.44   -0.464863   0.0016719
        5796       -0.52   -0.464872  0.00167164
        5797       -0.44   -0.464868  0.00167136
        5798       -0.44   -0.464864  0.00167108
        5799       -0.36   -0.464846  0.00167089
        5800       -0.36   -0.464828   0.0016707
        5801       -0.52   -0.464837  0.00167044
        5802       -0.44   -0.464833  0.00167015
        5803       -0.68    -0.46487  0.00167028
        5804       -0.68   -0.464907   0.0016704
        5805        -0.6    -0.46493  0.00167027
        5806        -0.6   -0.464953  0.00167015
        5807       -0.36   -0.464935  0.00166996
        5808       -0.28   -0.464904  0.00166997
        5809       -0.52   -0.464913  0.00166971
        5810       -0.36   -0.464895  0.00166952
        5811       -0.36   -0.464877  0.00166933
        5812       -0.52   -0.464886  0.00166907
        5813       -0.44   -0.464882  0.00166879
        5814       -0.52   -0.464892  0.00166853
        5815        -0.6   -0.464915  0.00166841
        5816       -0.52   -0.464924  0.00166815
        5817       -0.52   -0.464934  0.00166789
        5818        -0.6   -0.464957  0.00166776
        5819       -0.44   -0.464953  0.00166748
        5820       -0.68    -0.46499   0.0016676
        5821       -0.36   -0.464972  0.00166742
        5822       -0.36   -0.464954  0.00166723
        5823       -0.28   -0.464922  0.00166724
        5824       -0.44   -0.464918  0.00166696
        5825        -0.6   -0.464941  0.00166684
        5826       -0.52    -0.46495  0.00166658
        5827       -0.44   -0.464946   0.0016663
        5828       -0.44   -0.464942  0.00166602
        5829       -0.36   -0.464924  0.00166583
        5830       -0.44   -0.464919  0.00166555
        5831       -0.52   -0.464929  0.00166529
        5832       -0.76   -0.464979  0.00166577
        5833       -0.44   -0.464975  0.00166549
        5834        -0.6   -0.464998  0.00166537
        5835       -0.52   -0.465008  0.00166511
        5836       -0.36    -0.46499  0.00166492
        5837       -0.52   -0.464999  0.00166466
        5838       -0.28   -0.464967  0.00166468
        5839       -0.44   -0.464963   0.0016644
        5840        -0.6   -0.464986  0.00166427
        5841       -0.52   -0.464996  0.00166402
        5842       -0.36   -0.464978  0.00166383
        5843       -0.44   -0.464973  0.00166355
        5844        -0.6   -0.464997  0.00166342
        5845       -0.52   -0.465006  0.00166317
        5846       -0.52   -0.465015  0.00166291
        5847        -0.6   -0.465038  0.00166278
        5848       -0.68   -0.465075  0.00166291
        5849       -0.52   -0.465085  0.00166265
        5850        -0.6   -0.465108  0.00166252
        5851       -0.44   -0.465103  0.00166225
        5852       -0.36   -0.465085  0.00166206
        5853        -0.6   -0.465108  0.00166193
        5854       -0.12    -0.46505   0.0016627
        5855       -0.44   -0.465045  0.00166242
        5856       -0.44   -0.465041  0.00166214
        5857       -0.44   -0.465037  0.00166186
        5858       -0.52   -0.465046   0.0016616
        5859        -0.6   -0.465069  0.00166148
        5860       -0.52   -0.465078  0.00166122
        5861        -0.6   -0.465102   0.0016611
        5862        -0.6   -0.465125  0.00166097
        5863        -0.6   -0.465148  0.00166085
        5864       -0.68   -0.465184  0.00166097
        5865       -0.52   -0.465194  0.00166071
        5866        -0.6   -0.465217  0.00166059
        5867       -0.44   -0.465212  0.00166031
        5868       -0.68   -0.465249  0.00166043
        5869        -0.6   -0.465272  0.00166031
        5870       -0.44   -0.465267  0.00166003
        5871       -0.68   -0.465304  0.00166015
        5872        -0.6   -0.465327  0.00166003
        5873       -0.52   -0.465336  0.00165977
        5874       -0.68   -0.465373  0.00165989
        5875       -0.44   -0.465369  0.00165961
        5876       -0.36   -0.465351  0.00165943
        5877       -0.52    -0.46536  0.00165917
        5878       -0.68   -0.465396  0.00165929
        5879       -0.52   -0.465406  0.00165904
        5880       -0.68   -0.465442  0.00165916
        5881       -0.44   -0.465438  0.00165888
        5882       -0.52   -0.465447  0.00165862
        5883       -0.52   -0.465456  0.00165837
        5884       -0.44   -0.465452  0.00165809
        5885       -0.52   -0.465461  0.00165783
        5886       -0.36   -0.465443  0.00165765
        5887       -0.52   -0.465453  0.00165739
        5888        -0.6   -0.465476  0.00165727
        5889       -0.68   -0.465512  0.00165739
        5890       -0.52   -0.465521  0.00165713
        5891        -0.6   -0.465544  0.00165701
        5892       -0.52   -0.465553  0.00165675
        5893       -0.28   -0.465522  0.00165677
        5894       -0.52   -0.465531  0.00165652
        5895       -0.52    -0.46554  0.00165626
        5896        -0.6   -0.465563  0.00165614
        5897       -0.68   -0.465599  0.00165626
        5898       -0.76   -0.465649  0.00165673
        5899       -0.44   -0.465645  0.00165645
        5900       -0.44   -0.465641  0.00165618
        5901       -0.36   -0.465623  0.00165599
        5902       -0.28   -0.465591  0.00165601
        5903       -0.44   -0.465587  0.00165574
        5904        -0.6    -0.46561  0.00165561
        5905       -0.52   -0.465619  0.00165536
        5906       -0.44   -0.465615  0.00165508
        5907        -0.2    -0.46557  0.00165541
        5908       -0.28   -0.465538  0.00165543
        5909       -0.52   -0.465547  0.00165518
        5910        -0.6    -0.46557  0.00165505
        5911       -0.36   -0.465552  0.00165487
        5912        -0.6   -0.465575  0.00165475
        5913       -0.36   -0.465557  0.00165456
        5914        -0.6    -0.46558  0.00165444
        5915       -0.68   -0.465616  0.00165456
        5916       -0.36   -0.465598  0.00165437
        5917       -0.28   -0.465567  0.00165439
        5918       -0.44   -0.465563  0.00165412
        5919       -0.36   -0.465545  0.00165393
        5920       -0.28   -0.465514  0.00165395
        5921       -0.44   -0.465509  0.00165368
        5922       -0.52   -0.465518  0.00165342
        5923       -0.36   -0.465501  0.00165324
        5924       -0.52    -0.46551  0.00165299
        5925       -0.52   -0.465519  0.00165273
        5926       -0.44   -0.465515  0.00165246
        5927       -0.44    -0.46551  0.00165219
        5928       -0.52    -0.46552  0.00165193
        5929       -0.44   -0.465515  0.00165166
        5930       -0.36   -0.465497  0.00165148
        5931       -0.44   -0.465493   0.0016512
        5932       -0.68   -0.465529  0.00165132
        5933       -0.68   -0.465565  0.00165144
        5934        -0.6   -0.465588  0.00165132
        5935        -0.6   -0.465611  0.00165119
        5936       -0.36   -0.465593  0.00165101
        5937       -0.44   -0.465589  0.00165074
        5938       -0.36   -0.465571  0.00165056
        5939       -0.52    -0.46558   0.0016503
        5940       -0.52   -0.465589  0.00165005
        5941       -0.52   -0.465598   0.0016498
        5942       -0.52   -0.465608  0.00164955
        5943       -0.28   -0.465576  0.00164957
        5944       -0.36   -0.465559  0.00164938
        5945       -0.44   -0.465554  0.00164911
        5946       -0.44    -0.46555  0.00164884
        5947       -0.52   -0.465559  0.00164859
        5948        -0.2   -0.465514  0.00164892
        5949        -0.6   -0.465537  0.00164879
        5950       -0.52   -0.465546  0.00164854
        5951       -0.44   -0.465542  0.00164827
        5952       -0.44   -0.465538    0.001648
        5953       -0.52   -0.465547  0.00164775
        5954        -0.6   -0.465569  0.00164763
        5955       -0.36   -0.465552  0.00164744
        5956       -0.44   -0.465547  0.00164717
        5957       -0.68   -0.465583  0.00164729
        5958        -0.6   -0.465606  0.00164717
        5959       -0.52   -0.465615  0.00164692
        5960       -0.52   -0.465624  0.00164667
        5961       -0.52   -0.465633  0.00164641
        5962       -0.28   -0.465602  0.00164643
        5963       -0.44   -0.465598  0.00164616
        5964       -0.36    -0.46558  0.00164598
        5965       -0.28   -0.465549    0.001646
        5966       -0.36   -0.465531  0.00164582
        5967       -0.44   -0.465527  0.00164555
        5968       -0.28   -0.465496  0.00164557
        5969       -0.52   -0.465505  0.00164532
        5970       -0.52   -0.465514  0.00164507
        5971       -0.44    -0.46551   0.0016448
        5972       -0.44   -0.465506  0.00164453
        5973       -0.44   -0.465501  0.00164426
        5974        -0.6   -0.465524  0.00164413
        5975        -0.6   -0.465546  0.00164401
        5976        -0.6   -0.465569  0.00164389
        5977       -0.52   -0.465578  0.00164364
        5978       -0.44   -0.465574  0.00164337
        5979       -0.44   -0.465569   0.0016431
        5980        -0.6   -0.465592  0.00164298
        5981       -0.52   -0.465601  0.00164273
        5982        -0.6   -0.465624  0.00164261
        5983       -0.44   -0.465619  0.00164234
        5984       -0.28   -0.465588  0.00164236
        5985       -0.36   -0.465571  0.00164218
        5986        -0.6   -0.465593  0.00164206
        5987       -0.44   -0.465589  0.00164179
        5988        -0.6   -0.465611  0.00164167
        5989       -0.52    -0.46562  0.00164142
        5990       -0.28   -0.465589  0.00164144
        5991       -0.44   -0.465585  0.00164117
        5992       -0.36   -0.465567  0.00164099
        5993       -0.36    -0.46555  0.00164081
        5994        -0.6   -0.465572  0.00164069
        5995       -0.52   -0.465581  0.00164045
        5996       -0.36   -0.465564  0.00164027
        5997       -0.52   -0.465573  0.00164002
        5998       -0.52   -0.465582  0.00163977
        5999       -0.52   -0.465591  0.00163952
        6000       -0.36   -0.465573  0.00163934
        6001       -0.44   -0.465569  0.00163908
        6002       -0.36   -0.465551   0.0016389
        6003       -0.28   -0.465521  0.00163892
        6004        -0.6   -0.465543   0.0016388
        6005       -0.52   -0.465552  0.00163855
        6006       -0.44   -0.465548  0.00163828
        6007       -0.28   -0.465517   0.0016383
        6008       -0.52   -0.465526  0.00163805
        6009       -0.52   -0.465535   0.0016378
        6010       -0.52   -0.465544  0.00163756
        6011       -0.36   -0.465527  0.00163738
        6012       -0.52   -0.465536  0.00163713
        6013       -0.44   -0.465531  0.00163686
        6014       -0.28     -0.4655  0.00163688
        6015       -0.52    -0.46551  0.00163663
        6016       -0.44   -0.465505  0.00163637
        6017       -0.36   -0.465488  0.00163619
        6018       -0.52   -0.465497  0.00163594
        6019       -0.44   -0.465493  0.00163568
        6020       -0.52   -0.465502  0.00163543
        6021       -0.36   -0.465484  0.00163525
        6022       -0.68    -0.46552  0.00163537
        6023       -0.44   -0.465516   0.0016351
        6024       -0.36   -0.465498  0.00163493
        6025       -0.36    -0.46548  0.00163475
        6026       -0.36   -0.465463  0.00163457
        6027       -0.68   -0.465499  0.00163469
        6028       -0.52   -0.465508  0.00163444
        6029       -0.36    -0.46549  0.00163426
        6030       -0.52   -0.465499  0.00163402
        6031       -0.44   -0.465495  0.00163375
        6032       -0.44   -0.465491  0.00163349
        6033       -0.68   -0.465526   0.0016336
        6034       -0.44   -0.465522  0.00163334
        6035       -0.44   -0.465518  0.00163307
        6036       -0.52   -0.465527  0.00163283
        6037       -0.68   -0.465562  0.00163294
        6038       -0.52   -0.465571   0.0016327
        6039       -0.68   -0.465607  0.00163281
        6040       -0.52   -0.465616  0.00163257
        6041       -0.36   -0.465598  0.00163239
        6042       -0.44   -0.465594  0.00163213
        6043       -0.44    -0.46559  0.00163186
        6044       -0.44   -0.465586   0.0016316
        6045        -0.6   -0.465608  0.00163148
        6046        -0.6    -0.46563  0.00163136
        6047       -0.68   -0.465666  0.00163148
        6048       -0.68   -0.465701  0.00163159
        6049        -0.6   -0.465723  0.00163147
        6050       -0.68   -0.465759  0.00163159
        6051       -0.44   -0.465754  0.00163132
        6052       -0.36   -0.465737  0.00163115
        6053       -0.44   -0.465733  0.00163088
        6054       -0.44   -0.465728  0.00163062
        6055       -0.44   -0.465724  0.00163035
        6056       -0.44    -0.46572  0.00163009
        6057       -0.52   -0.465729  0.00162985
        6058       -0.52   -0.465738   0.0016296
        6059       -0.36    -0.46572  0.00162943
        6060       -0.44   -0.465716  0.00162916
        6061       -0.44   -0.465712   0.0016289
        6062       -0.36   -0.465694  0.00162872
        6063       -0.44    -0.46569  0.00162846
        6064        -0.6   -0.465712  0.00162834
        6065        -0.6   -0.465735  0.00162823
        6066        -0.6   -0.465757  0.00162811
        6067       -0.44   -0.465752  0.00162784
        6068       -0.36   -0.465735  0.00162767
        6069       -0.28   -0.465704  0.00162769
        6070       -0.44     -0.4657  0.00162743
        6071       -0.44   -0.465696  0.00162716
        6072       -0.44   -0.465692   0.0016269
        6073       -0.44   -0.465687  0.00162664
        6074       -0.44   -0.465683  0.00162638
        6075       -0.44   -0.465679  0.00162611
        6076       -0.28   -0.465648  0.00162613
        6077       -0.44   -0.465644  0.00162587
        6078       -0.36   -0.465627   0.0016257
        6079        -0.2   -0.465583  0.00162602
        6080       -0.36   -0.465566  0.00162584
        6081       -0.44   -0.465562  0.00162558
        6082       -0.52   -0.465571  0.00162534
        6083       -0.52   -0.465579   0.0016251
        6084       -0.44   -0.465575  0.00162483
        6085       -0.36   -0.465558  0.00162466
        6086       -0.44   -0.465554   0.0016244
        6087       -0.36   -0.465536  0.00162422
        6088       -0.44   -0.465532  0.00162396
        6089       -0.36   -0.465515  0.00162379
        6090       -0.28   -0.465484  0.00162381
        6091       -0.44    -0.46548  0.00162355
        6092       -0.52   -0.465489   0.0016233
        6093       -0.52   -0.465498  0.00162306
        6094        -0.6    -0.46552  0.00162295
        6095        -0.6   -0.465542  0.00162283
        6096       -0.52   -0.465551  0.00162259
        6097       -0.44   -0.465547  0.00162233
        6098        -0.6   -0.465569  0.00162221
        6099       -0.52   -0.465578  0.00162197
        6100       -0.44   -0.465574  0.00162171
        6101       -0.36   -0.465556  0.00162154
        6102       -0.36   -0.465539  0.00162136
        6103       -0.44   -0.465535   0.0016211
        6104       -0.52   -0.465544  0.00162086
        6105       -0.68   -0.465579  0.00162098
        6106       -0.52   -0.465588  0.00162074
        6107        -0.6    -0.46561  0.00162062
        6108       -0.36   -0.465593  0.00162045
        6109       -0.28   -0.465562  0.00162047
        6110        -0.6   -0.465584  0.00162035
        6111       -0.44    -0.46558  0.00162009
        6112       -0.36   -0.465563  0.00161992
        6113       -0.44   -0.465559  0.00161966
        6114       -0.44   -0.465554   0.0016194
        6115       -0.28   -0.465524  0.00161942
        6116       -0.52   -0.465533  0.00161918
        6117       -0.44   -0.465529  0.00161892
        6118        -0.6   -0.465551   0.0016188
        6119        -0.6   -0.465573  0.00161869
        6120       -0.52   -0.465582  0.00161845
        6121       -0.52   -0.465591  0.00161821
        6122       -0.52   -0.465599  0.00161797
        6123       -0.52   -0.465608  0.00161773
        6124       -0.52   -0.465617  0.00161749
        6125        -0.6   -0.465639  0.00161737
        6126        -0.6   -0.465661  0.00161726
        6127       -0.52    -0.46567  0.00161702
        6128       -0.52   -0.465679  0.00161678
        6129       -0.36   -0.465662  0.00161661
        6130       -0.76    -0.46571  0.00161705
        6131       -0.68   -0.465745  0.00161717
        6132       -0.44    -0.46574  0.00161691
        6133        -0.2   -0.465697  0.00161723
        6134       -0.36    -0.46568  0.00161706
        6135       -0.52   -0.465689  0.00161682
        6136       -0.52   -0.465698  0.00161658
        6137       -0.36    -0.46568  0.00161641
        6138       -0.52   -0.465689  0.00161617
        6139       -0.52   -0.465698  0.00161593
        6140       -0.28   -0.465668  0.00161595
        6141       -0.52   -0.465677  0.00161571
        6142       -0.68   -0.465711  0.00161582
        6143       -0.84   -0.465772  0.00161671
        6144        -0.6   -0.465794  0.00161659
        6145        -0.6   -0.465816  0.00161648
        6146        -0.6   -0.465838  0.00161636
        6147       -0.36   -0.465821  0.00161619
        6148       -0.44   -0.465817  0.00161593
        6149       -0.44   -0.465812  0.00161567
        6150       -0.52   -0.465821  0.00161544
        6151       -0.36   -0.465804  0.00161526
        6152        -0.6   -0.465826  0.00161515
        6153       -0.52   -0.465835  0.00161491
        6154        -0.6   -0.465856   0.0016148
        6155        -0.6   -0.465878  0.00161468
        6156       -0.52   -0.465887  0.00161444
        6157        -0.6   -0.465909  0.00161433
        6158       -0.36   -0.465892  0.00161416
        6159       -0.44   -0.465887   0.0016139
        6160       -0.36    -0.46587  0.00161373
        6161       -0.36   -0.465853  0.00161356
        6162       -0.44   -0.465849   0.0016133
        6163       -0.68   -0.465883  0.00161341
        6164       -0.44   -0.465879  0.00161316
        6165        -0.2   -0.465836  0.00161347
        6166       -0.44   -0.465832  0.00161322
        6167       -0.36   -0.465815  0.00161305
        6168       -0.44   -0.465811  0.00161279
        6169       -0.36   -0.465793  0.00161262
        6170       -0.36   -0.465776  0.00161245
        6171       -0.28   -0.465746  0.00161247
        6172       -0.28   -0.465716  0.00161249
        6173       -0.52   -0.465725  0.00161225
        6174       -0.52   -0.465734  0.00161201
        6175       -0.52   -0.465743  0.00161178
        6176       -0.36   -0.465725  0.00161161
        6177       -0.36   -0.465708  0.00161144
        6178       -0.52   -0.465717   0.0016112
        6179       -0.52   -0.465726  0.00161096
        6180       -0.52   -0.465735  0.00161073
        6181       -0.44    -0.46573  0.00161047
        6182        -0.6   -0.465752  0.00161036
        6183       -0.44   -0.465748   0.0016101
        6184       -0.44   -0.465744  0.00160985
        6185        -0.6   -0.465766  0.00160973
        6186       -0.36   -0.465748  0.00160956
        6187        -0.6    -0.46577  0.00160945
        6188       -0.52   -0.465779  0.00160921
        6189       -0.52   -0.465788  0.00160898
        6190       -0.44   -0.465784  0.00160872
        6191       -0.52   -0.465792  0.00160849
        6192       -0.52   -0.465801  0.00160825
        6193       -0.52    -0.46581  0.00160802
        6194       -0.36   -0.465793  0.00160785
        6195       -0.52   -0.465801  0.00160761
        6196       -0.52    -0.46581  0.00160738
        6197        -0.2   -0.465767  0.00160769
        6198       -0.68   -0.465802   0.0016078
        6199       -0.52   -0.465811  0.00160756
        6200       -0.36   -0.465794   0.0016074
        6201       -0.52   -0.465802  0.00160716
        6202       -0.28   -0.465772  0.00160718
        6203        -0.2   -0.465729  0.00160749
        6204       -0.28     -0.4657  0.00160751
        6205       -0.52   -0.465708  0.00160728
        6206       -0.52   -0.465717  0.00160704
        6207       -0.36     -0.4657  0.00160687
        6208        -0.2   -0.465657  0.00160718
        6209       -0.44   -0.465653  0.00160693
        6210       -0.36   -0.465636  0.00160676
        6211        -0.2   -0.465593  0.00160707
        6212       -0.36   -0.465576   0.0016069
        6213       -0.28   -0.465546  0.00160692
        6214       -0.36   -0.465529  0.00160675
        6215       -0.52   -0.465538  0.00160652
        6216       -0.44   -0.465534  0.00160627
        6217        -0.6   -0.465556  0.00160615
        6218       -0.36   -0.465539  0.00160598
        6219       -0.52   -0.465548  0.00160575
        6220       -0.44   -0.465543   0.0016055
        6221       -0.52   -0.465552  0.00160526
        6222       -0.52   -0.465561  0.00160503
        6223       -0.44   -0.465557  0.00160478
        6224        -0.6   -0.465578  0.00160466
        6225       -0.28   -0.465549  0.00160468
        6226       -0.52   -0.465557  0.00160445
        6227        -0.6   -0.465579  0.00160434
        6228       -0.36   -0.465562  0.00160417
        6229       -0.52   -0.465571  0.00160393
        6230       -0.52   -0.465579   0.0016037
        6231       -0.52   -0.465588  0.00160347
        6232       -0.68   -0.465623  0.00160358
        6233       -0.44   -0.465618  0.00160333
        6234        -0.2   -0.465576  0.00160364
        6235       -0.52   -0.465585   0.0016034
        6236       -0.44   -0.465581  0.00160315
        6237       -0.28   -0.465551  0.00160317
        6238       -0.44   -0.465547  0.00160292
        6239       -0.44   -0.465543  0.00160267
        6240       -0.52   -0.465551  0.00160243
        6241       -0.28   -0.465522  0.00160245
        6242       -0.44   -0.465517   0.0016022
        6243       -0.36   -0.465501  0.00160203
        6244       -0.28   -0.465471  0.00160205
        6245       -0.44   -0.465467   0.0016018
        6246       -0.44   -0.465463  0.00160155
        6247       -0.52   -0.465471  0.00160132
        6248        -0.6   -0.465493  0.00160121
        6249       -0.12   -0.465438   0.0016019
        6250        -0.2   -0.465395  0.00160221
        6251       -0.28   -0.465366  0.00160223
        6252       -0.68     -0.4654  0.00160234
        6253       -0.44   -0.465396  0.00160209
        6254       -0.36   -0.465379  0.00160192
        6255       -0.68   -0.465413  0.00160203
        6256        -0.6   -0.465435  0.00160192
        6257       -0.52   -0.465444  0.00160169
        6258       -0.28   -0.465414  0.00160171
        6259       -0.52   -0.465423  0.00160147
        6260       -0.44   -0.465419  0.00160122
        6261       -0.52   -0.465427  0.00160099
        6262       -0.52   -0.465436  0.00160076
        6263       -0.36   -0.465419  0.00160059
        6264       -0.28    -0.46539  0.00160061
        6265       -0.28    -0.46536  0.00160063
        6266        -0.2   -0.465318  0.00160093
        6267       -0.36   -0.465301  0.00160077
        6268       -0.68   -0.465335  0.00160088
        6269       -0.36   -0.465318  0.00160071
        6270        -0.2   -0.465276  0.00160101
        6271       -0.28   -0.465246  0.00160103
        6272       -0.28   -0.465217  0.00160105
        6273       -0.44   -0.465213   0.0016008
        6274       -0.44   -0.465209  0.00160055
        6275       -0.36   -0.465192  0.00160038
        6276       -0.28   -0.465163   0.0016004
        6277       -0.44   -0.465159  0.00160015
        6278       -0.44   -0.465155   0.0015999
        6279       -0.52   -0.465163  0.00159967
        6280       -0.68   -0.465197  0.00159978
        6281       -0.52   -0.465206  0.00159955
        6282       -0.44   -0.465202   0.0015993
        6283        -0.6   -0.465224  0.00159919
        6284       -0.52   -0.465232  0.00159896
        6285       -0.36   -0.465216  0.00159879
        6286       -0.44   -0.465212  0.00159854
        6287       -0.52    -0.46522  0.00159831
        6288       -0.44   -0.465216  0.00159806
        6289        -0.6   -0.465238  0.00159795
        6290       -0.76   -0.465285  0.00159838
        6291       -0.52   -0.465293  0.00159815
        6292       -0.36   -0.465277  0.00159799
        6293       -0.36    -0.46526  0.00159782
        6294       -0.36   -0.465243  0.00159765
        6295       -0.12   -0.465188  0.00159834
        6296       -0.44   -0.465184  0.00159809
        6297       -0.44    -0.46518  0.00159784
        6298       -0.52   -0.465189  0.00159761
        6299       -0.36   -0.465172  0.00159745
        6300        -0.6   -0.465194  0.00159734
        6301       -0.52   -0.465202  0.00159711
        6302       -0.36   -0.465186  0.00159694
        6303       -0.44   -0.465182  0.00159669
        6304       -0.44   -0.465178  0.00159644
        6305       -0.44   -0.465174   0.0015962
        6306        -0.2   -0.465132   0.0015965
        6307       -0.36   -0.465115  0.00159633
        6308       -0.28   -0.465086  0.00159635
        6309       -0.36   -0.465069  0.00159618
        6310        -0.6    -0.46509  0.00159607
        6311       -0.52   -0.465099  0.00159584
        6312       -0.52   -0.465108  0.00159561
        6313       -0.84   -0.465167  0.00159647
        6314        -0.6   -0.465188  0.00159636
        6315       -0.52   -0.465197  0.00159613
        6316       -0.44   -0.465193  0.00159588
        6317       -0.44   -0.465189  0.00159563
        6318       -0.44   -0.465185  0.00159538
        6319       -0.28   -0.465156   0.0015954
        6320       -0.12   -0.465101  0.00159608
        6321       -0.28   -0.465072   0.0015961
        6322       -0.28   -0.465043  0.00159611
        6323        -0.6   -0.465064    0.001596
        6324       -0.52   -0.465073  0.00159578
        6325       -0.52   -0.465081  0.00159555
        6326       -0.52    -0.46509  0.00159532
        6327       -0.68   -0.465124  0.00159543
        6328       -0.68   -0.465158  0.00159554
        6329        -0.6   -0.465179  0.00159543
        6330       -0.44   -0.465175  0.00159518
        6331       -0.52   -0.465184  0.00159495
        6332       -0.52   -0.465193  0.00159472
        6333       -0.44   -0.465189  0.00159448
        6334        -0.6    -0.46521  0.00159437
        6335       -0.44   -0.465206  0.00159412
        6336       -0.44   -0.465202  0.00159387
        6337        -0.6   -0.465223  0.00159376
        6338       -0.68   -0.465257  0.00159387
        6339        -0.6   -0.465278  0.00159376
        6340       -0.44   -0.465274  0.00159352
        6341       -0.44    -0.46527  0.00159327
        6342       -0.52   -0.465279  0.00159304
        6343       -0.44   -0.465275   0.0015928
        6344       -0.36   -0.465259  0.00159263
        6345       -0.36   -0.465242  0.00159247
        6346       -0.44   -0.465238  0.00159222
        6347       -0.68   -0.465272  0.00159233
        6348       -0.52    -0.46528   0.0015921
        6349       -0.68   -0.465314  0.00159221
        6350       -0.36   -0.465298  0.00159205
        6351       -0.52   -0.465306  0.00159182
        6352       -0.68    -0.46534  0.00159193
        6353        -0.6   -0.465361  0.00159182
        6354       -0.52    -0.46537  0.00159159
        6355        -0.6   -0.465391  0.00159148
        6356       -0.36   -0.465374  0.00159132
        6357       -0.52   -0.465383  0.00159109
        6358       -0.44   -0.465379  0.00159084
        6359       -0.52   -0.465388  0.00159062
        6360       -0.52   -0.465396  0.00159039
        6361       -0.28   -0.465367  0.00159041
        6362       -0.28   -0.465338  0.00159042
        6363       -0.52   -0.465347   0.0015902
        6364        -0.6   -0.465368  0.00159009
        6365       -0.52   -0.465376  0.00158986
        6366        -0.6   -0.465397  0.00158975
        6367       -0.36   -0.465381  0.00158959
        6368       -0.28   -0.465352  0.00158961
        6369       -0.28   -0.465323  0.00158962
        6370        -0.6   -0.465344  0.00158951
        6371       -0.68   -0.465377  0.00158962
        6372        -0.6   -0.465399  0.00158951
        6373       -0.52   -0.465407  0.00158929
        6374       -0.52   -0.465416  0.00158906
        6375       -0.36   -0.465399   0.0015889
