0	420.972	463.529
1	396.905	439.685
2	391.697	419.117
3	383.342	401.851
4	376.26	391.077
5	370.656	384.377
6	362.718	377.27
7	357.637	370.072
8	341.928	364.089
9	338.276	355.513
10	333.68	347.182
11	327.693	340.589
12	324.992	335.396
13	319.372	331.15
14	313.736	326.934
15	307.668	321.834
16	301.356	316.337
17	293.371	310.103
18	286.33	303.4
19	283.679	296.408
20	276.253	289.329
21	276.253	284.411
22	272.432	279.923
23	271.164	276.207
24	268.112	274.163
25	265.614	271.847
26	264.103	269.514
27	258.215	267.361
28	251.411	264.652
29	248.095	260.085
30	244.444	256.569
31	242.698	251.71
32	237.921	248.419
33	235.692	244.52
34	230.688	239.988
35	227.223	236.808
36	225.583	233.168
37	221.479	229.252
38	220.606	226.428
39	217.292	223.926
40	213.265	220.963
41	211.107	218.41
42	209.142	215.193
43	204.398	212.52
44	204.244	210.213
45	202.463	208.551
46	198.4	206.367
47	195.444	204.553
48	194.472	201.828
49	189.627	198.741
50	187.804	195.138
51	182.459	192.135
52	180.971	187.892
53	177.131	184.113
54	168.414	181.13
55	166.926	176.817
56	165.701	171.769
57	165.016	168.014
58	162.671	166.475
59	159.373	165.203
60	158.744	163.469
61	157.093	161.822
62	154.932	159.922
63	154.932	158.419
64	153.301	156.502
65	152.107	155.35
66	151.036	154.317
67	147.639	153.405
68	144.858	151.692
69	144.803	149.418
70	143.116	146.957
71	142.222	145.3
72	140.276	143.791
73	138.833	142.44
74	138.78	141.103
75	137.371	140.036
76	134.833	139.222
77	133.698	137.961
78	132.671	135.881
79	131.654	134.685
80	131.149	133.335
81	129.916	132.226
82	128.01	131.818
83	127.241	130.516
84	125.395	128.932
85	124.95	127.749
86	124.593	126.55
87	124	125.915
88	123.871	125.047
89	121.863	124.804
90	121.584	123.93
91	120.642	123.096
92	120.363	122.14
93	119.048	121.944
94	117.664	121.477
95	116.324	119.852
96	114.721	119.019
97	114.524	117.3
98	114.033	116.004
99	113.635	114.882
100	113.383	114.437
101	112.314	114.006
102	111.916	113.488
103	111.303	112.842
104	111.114	112.382
105	110.178	111.743
106	110.178	111.135
107	109.666	110.717
108	108.84	110.409
109	108.774	110.108
110	107.917	109.724
111	107.811	109.22
112	107.184	108.625
113	106.833	108.196
114	106.833	107.761
115	105.809	107.213
116	105.809	106.899
117	104.85	106.531
118	104.743	105.873
119	104.741	105.425
120	104.382	105.058
121	104.225	105.036
122	103.776	105.026
123	103.776	104.622
124	102.663	104.56
125	102.056	104.113
126	101.326	103.303
127	100.521	102.599
128	100.29	101.556
129	99.7224	101.109
130	97.4824	100.714
131	97.1633	99.8251
132	96.3475	98.7658
133	96.0283	97.9546
134	95.329	96.9986
135	94.925	96.4183
136	94.925	95.9743
137	94.3862	95.5797
138	94.3862	95.0571
139	93.8719	94.8127
140	93.4343	94.4879
141	93.4343	94.3062
142	93.4343	94.0723
143	93.4343	93.9056
144	93.3287	93.5254
145	92.7312	93.4564
146	92.2178	93.3266
147	92.1122	93.1635
148	92.1122	92.8767
149	91.8939	92.5626
150	91.5108	92.3932
151	91.5108	92.6286
152	91.0765	92.3399
153	91.0765	91.9762
154	90.5558	91.9425
155	90.3949	91.3004
156	89.9606	90.9231
157	89.9606	90.8547
158	89.9529	90.3925
159	89.9529	90.0987
160	89.5559	90.0071
161	89.5482	89.9111
162	89.31	89.7388
163	89.181	89.6257
164	88.9351	89.3911
165	88.9351	89.2547
166	88.9351	89.0725
167	88.9351	88.9889
168	88.9351	88.9668
169	88.2854	88.9395
170	88.2854	88.9046
171	88.2854	88.6442
172	88.2024	88.5801
173	87.8275	88.3988
174	87.7031	88.2992
175	87.7031	88.1959
176	87.6478	88.0067
177	87.6478	87.8897
178	87.2127	87.6821
179	87.2127	87.7242
180	86.9143	87.857
181	86.9143	87.9882
182	86.6221	87.9477
183	85.5626	87.293
184	85.5255	87.1281
185	85.5255	86.3529
186	83.6875	85.7789
187	83.6875	85.3472
188	83.6875	84.7325
189	83.3411	84.1186
190	83.283	83.809
191	83.283	83.6359
192	82.9366	83.5529
193	82.9366	83.4151
194	82.1642	83.1411
195	82.1642	82.9147
196	82.1642	82.7123
197	81.5584	82.3842
198	81.212	82.2943
199	81.212	81.8655
200	81.0703	81.5083
201	81.0703	81.3136
202	81.0703	81.1982
203	80.2989	81.1707
204	80.1573	80.9885
205	80.1573	80.6252
206	80.1573	80.3576
207	79.9566	80.2831
208	79.8847	80.2383
209	79.8847	80.0964
210	79.8847	80.0836
211	79.7794	80.1306
212	79.7794	79.9776
213	79.7691	80.0649
214	79.4993	80.109
215	79.4993	79.7846
216	79.489	79.6255
217	79.489	79.6584
218	79.489	79.5088
219	79.364	79.5308
220	79.364	79.6116
221	79.2618	79.6191
222	79.1368	79.4268
223	78.6823	79.3195
224	78.6823	79.413
225	78.6295	79.2749
226	78.1298	79.4229
227	78.1298	78.995
228	78.1298	79.1328
229	78.0433	78.7476
230	78.0433	78.534
231	78.0433	78.29
232	78.0433	78.4398
233	78.0433	78.665
234	78.0433	78.3261
235	78.0433	78.1069
236	78.0433	78.2841
237	78.0433	78.2098
238	78.0433	78.0992
239	78.0433	78.1738
240	78.0433	78.1114
241	78.0433	78.0433
242	78.0433	78.0802
243	78.0433	78.0763
244	78.0433	78.0476
245	78.0433	78.1249
246	78.0433	78.1231
247	78.0433	78.0921
248	78.0433	78.1446
249	78.0433	78.1168
250	78.0433	78.1795
251	78.0433	78.2746
252	78.0433	78.119
253	78.0433	78.0433
254	78.0433	78.0443
255	78.0433	78.0433
256	78.0433	78.1328
257	78.0433	78.0736
258	77.5426	78.0418
259	77.2029	78.0449
260	77.2029	77.9464
261	77.2029	77.6813
262	77.2029	77.4376
263	77.2029	77.2868
264	77.2029	77.2188
265	77.2029	77.3282
266	77.2029	77.2145
267	77.2029	77.2146
268	76.471	77.2087
269	76.471	77.0816
270	76.471	76.8904
271	76.471	76.7381
272	76.471	76.5173
273	75.7215	76.5105
274	75.7215	76.3808
275	75.7215	76.0873
276	75.7215	75.9622
277	75.7215	75.8511
278	75.7215	75.7563
279	75.7215	75.7672
280	75.7215	75.7215
281	75.7215	75.7251
282	75.7215	75.7223
283	75.6342	75.7213
284	75.6342	75.7595
285	75.6342	75.7438
286	75.5618	75.7231
287	75.5618	75.8403
288	75.5618	75.9419
289	75.5618	75.704
290	75.5618	75.819
291	75.5618	75.6773
292	75.5618	75.8095
293	75.218	75.8049
294	74.7349	75.6236
295	74.7349	75.2897
296	74.7349	75.0046
297	74.7349	74.8045
298	74.7349	74.8131
299	74.7349	74.7704
300	74.7349	74.8233
301	74.7349	74.7487
302	74.7349	74.7476
303	74.7349	74.7349
304	74.7349	74.7445
305	74.7349	74.7408
306	74.7344	74.778
307	74.7344	74.8212
308	74.7344	74.7346
309	74.7344	74.7399
310	74.7344	74.8512
311	74.7344	74.7485
312	74.7344	74.8379
313	74.0744	74.9022
314	74.0744	74.7873
315	73.4447	74.4956
