#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         163     1.59668     1.59647 7.26968e-05
         164     1.59695     1.59648 7.23122e-05
         165     1.59676     1.59648 7.18947e-05
         166     1.59652     1.59648 7.14621e-05
         167     1.59673     1.59648 7.10507e-05
         168     1.59681     1.59648 7.06547e-05
         169     1.59691     1.59648 7.02813e-05
         170     1.59674     1.59648 6.98848e-05
         171     1.59653     1.59648 6.94765e-05
         172     1.59662     1.59649 6.90768e-05
         173     1.59661     1.59649 6.86815e-05
         174     1.59656     1.59649  6.8288e-05
         175      1.5968     1.59649 6.79212e-05
         176     1.59685     1.59649  6.7567e-05
         177     1.59656     1.59649 6.71864e-05
         178     1.59665     1.59649 6.68147e-05
         179     1.59644     1.59649  6.6442e-05
         180     1.59648     1.59649 6.60729e-05
         181     1.59659     1.59649 6.57103e-05
         182     1.59673     1.59649 6.53626e-05
         183     1.59691      1.5965 6.50446e-05
         184     1.59694      1.5965  6.4735e-05
         185     1.59687      1.5965 6.44163e-05
         186     1.59675      1.5965 6.40835e-05
         187     1.59666      1.5965 6.37463e-05
         188      1.5967      1.5965 6.34162e-05
         189     1.59695     1.59651 6.31239e-05
         190     1.59677     1.59651 6.28067e-05
         191     1.59677     1.59651 6.24927e-05
         192     1.59668     1.59651 6.21737e-05
         193     1.59673     1.59651 6.18624e-05
         194     1.59652     1.59651 6.15435e-05
         195      1.5968     1.59651 6.12453e-05
         196     1.59661     1.59651  6.0935e-05
         197      1.5966     1.59651 6.06273e-05
         198     1.59714     1.59652 6.04026e-05
         199     1.59655     1.59652 6.00993e-05
         200     1.59657     1.59652 5.97994e-05
         201     1.59665     1.59652 5.95058e-05
         202     1.59656     1.59652 5.92117e-05
         203     1.59674     1.59652 5.89299e-05
         204     1.59675     1.59652 5.86517e-05
         205     1.59676     1.59652 5.83769e-05
         206     1.59655     1.59652 5.80937e-05
         207     1.59683     1.59652 5.78324e-05
         208     1.59672     1.59652 5.75624e-05
         209     1.59682     1.59652 5.73046e-05
         210     1.59697     1.59653 5.70703e-05
         211      1.5964     1.59653 5.68029e-05
         212     1.59665     1.59653 5.65378e-05
         213     1.59658     1.59653  5.6273e-05
         214      1.5966     1.59653 5.60112e-05
         215     1.59679     1.59653 5.57641e-05
         216     1.59668     1.59653 5.55101e-05
         217     1.59689     1.59653  5.5279e-05
         218     1.59691     1.59653 5.50526e-05
         219     1.59678     1.59653 5.48127e-05
         220     1.59675     1.59653  5.4572e-05
         221     1.59672     1.59654 5.43316e-05
         222     1.59686     1.59654 5.41065e-05
         223     1.59698     1.59654 5.39004e-05
         224     1.59673     1.59654 5.36665e-05
         225     1.59685     1.59654 5.34458e-05
         226     1.59689     1.59654 5.32316e-05
         227      1.5967     1.59654 5.30015e-05
         228     1.59657     1.59654 5.27692e-05
         229     1.59663     1.59654   5.254e-05
         230     1.59668     1.59654 5.23148e-05
         231     1.59669     1.59655 5.20923e-05
         232     1.59683     1.59655 5.18823e-05
         233     1.59664     1.59655 5.16612e-05
         234     1.59677     1.59655 5.14494e-05
         235     1.59654     1.59655 5.12305e-05
         236     1.59671     1.59655  5.1018e-05
         237     1.59642     1.59655 5.08056e-05
         238      1.5966     1.59655 5.05926e-05
         239     1.59656     1.59655 5.03809e-05
         240     1.59658     1.59655 5.01712e-05
         241     1.59686     1.59655 4.99795e-05
         242     1.59652     1.59655 4.97731e-05
         243     1.59634     1.59655 4.95757e-05
         244     1.59659     1.59655 4.93727e-05
         245     1.59668     1.59655 4.91741e-05
         246      1.5966     1.59655 4.89746e-05
         247     1.59696     1.59655 4.88047e-05
         248     1.59678     1.59655 4.86164e-05
         249     1.59666     1.59655 4.84232e-05
         250     1.59691     1.59655 4.82504e-05
