#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         209     5.07566     5.07607 2.02035e-05
         210     5.07589     5.07607 2.01262e-05
         211     5.07589     5.07607 2.00493e-05
         212       5.076     5.07607 1.99577e-05
         213     5.07626     5.07607 1.98839e-05
         214     5.07618     5.07607 1.97978e-05
         215     5.07592     5.07607  1.9719e-05
         216     5.07624     5.07607 1.96433e-05
         217      5.0757     5.07607 1.96299e-05
         218     5.07606     5.07607 1.95399e-05
         219     5.07603     5.07607 1.94516e-05
         220     5.07709     5.07608 1.99106e-05
         221      5.0756     5.07607 1.99372e-05
         222     5.07606     5.07607 1.98474e-05
         223     5.07629     5.07607 1.97815e-05
         224     5.07615     5.07608 1.96962e-05
         225     5.07626     5.07608 1.96264e-05
         226     5.07602     5.07608 1.95412e-05
         227     5.07607     5.07608 1.94551e-05
         228     5.07617     5.07608 1.93744e-05
         229     5.07605     5.07608 1.92902e-05
         230     5.07646     5.07608 1.92793e-05
         231     5.07559     5.07608 1.93124e-05
         232     5.07599     5.07608 1.92328e-05
         233     5.07586     5.07607 1.91731e-05
         234     5.07621     5.07607 1.91003e-05
         235     5.07594     5.07607 1.90277e-05
         236     5.07637     5.07608 1.89896e-05
         237     5.07539     5.07607 1.91301e-05
         238     5.07612     5.07607 1.90509e-05
         239     5.07623     5.07607 1.89821e-05
         240     5.07626     5.07607 1.89196e-05
         241     5.07586     5.07607 1.88627e-05
         242     5.07623     5.07607 1.87953e-05
         243     5.07561     5.07607 1.88143e-05
         244     5.07569     5.07607 1.88027e-05
         245     5.07614     5.07607 1.87281e-05
         246     5.07637     5.07607 1.86918e-05
         247     5.07604     5.07607 1.86165e-05
         248     5.07634     5.07607 1.85735e-05
         249     5.07633     5.07607 1.85271e-05
         250     5.07631     5.07607 1.84769e-05
