10000	1.62943	0	
20000	1.58639	0.0430373	
30000	1.54182	0.0510307	
40000	1.52678	0.0390934	
50000	1.52685	0.0302817	
60000	1.52317	0.0249969	
70000	1.52441	0.0211623	
80000	1.51888	0.0191412	
90000	1.51869	0.016882	
100000	1.51756	0.0151421	
110000	1.51987	0.0138889	
120000	1.52314	0.0130958	
130000	1.52288	0.0120492	
140000	1.52571	0.0115079	
150000	1.52523	0.0107239	
160000	1.5264	0.0100992	
170000	1.52603	0.00949384	
180000	1.52422	0.00913334	
190000	1.51885	0.0101724	
200000	1.51865	0.00965232	
210000	1.51683	0.00936094	
220000	1.51274	0.00981622	
230000	1.50865	0.0102332	
240000	1.50784	0.00983113	
250000	1.50501	0.00984391	
260000	1.50583	0.00949315	
270000	1.50562	0.00913725	
280000	1.5067	0.00887044	
290000	1.5068	0.00855969	
300000	1.50712	0.00827588	
310000	1.50606	0.00807419	
320000	1.50571	0.00782563	
330000	1.50556	0.00758634	
340000	1.50754	0.00762149	
350000	1.50551	0.00767481	
360000	1.50654	0.00752999	
370000	1.50513	0.00745912	
380000	1.50591	0.00730196	
390000	1.50613	0.00711593	
400000	1.50614	0.00693575	
410000	1.50544	0.0068001	
420000	1.50398	0.00679424	
430000	1.50218	0.00687564	
440000	1.5031	0.00677984	
450000	1.50288	0.00663086	
460000	1.50358	0.00652209	
470000	1.50538	0.00663211	
480000	1.50582	0.00650705	
490000	1.50551	0.00638034	
500000	1.505	0.00627235	
510000	1.50568	0.0061858	
520000	1.50487	0.00611952	
530000	1.50422	0.00603777	
540000	1.50367	0.00595077	
550000	1.50341	0.00584729	
560000	1.50385	0.00575858	
570000	1.50347	0.00566896	
580000	1.5047	0.00570296	
590000	1.50384	0.0056709	
600000	1.5054	0.00579009	
610000	1.50563	0.00569921	
620000	1.50507	0.00563441	
630000	1.50476	0.00555327	
640000	1.50577	0.0055597	
650000	1.50456	0.00560589	
660000	1.50584	0.00566572	
670000	1.50478	0.00567928	
680000	1.50466	0.00559653	
690000	1.50483	0.00551744	
700000	1.50419	0.00547574	
710000	1.5046	0.00541377	
720000	1.50442	0.00534122	
730000	1.50454	0.00526905	
740000	1.50518	0.00523608	
750000	1.50582	0.00520567	
760000	1.50602	0.00514048	
770000	1.50635	0.00508398	
780000	1.50595	0.00503375	
790000	1.50599	0.00496973	
800000	1.50642	0.00492656	
810000	1.50656	0.00486731	
820000	1.50584	0.00486082	
830000	1.50558	0.00480909	
840000	1.50444	0.00488536	
850000	1.50411	0.00483941	
860000	1.50447	0.00479697	
870000	1.50381	0.00478824	
880000	1.504	0.00473749	
890000	1.50327	0.00473998	
900000	1.50401	0.00474407	
910000	1.50428	0.00469954	
920000	1.50417	0.00464944	
930000	1.50395	0.00460454	
940000	1.50412	0.00455847	
950000	1.50463	0.0045396	
960000	1.50418	0.00451503	
970000	1.50379	0.00448523	
980000	1.50411	0.00445046	
990000	1.50502	0.00449907	
1000000	1.50537	0.00446753	
