exp_id,epochs,n_points,sigma,epoch,train_loss,val_loss
3,10,100,1.0,10,4.070014953613281,3.1455116271972656
4,10,300,0.05,1,2.561479091644287,1.9468052387237549
4,10,300,0.05,2,2.1130101680755615,1.622593641281128
4,10,300,0.05,3,1.7622939348220825,1.3684676885604858
4,10,300,0.05,4,1.4849040508270264,1.166553020477295
4,10,300,0.05,5,1.262921929359436,1.0038655996322632
4,10,300,0.05,6,1.0831577777862549,0.8709442615509033
4,10,300,0.05,7,0.9358627796173096,0.7608674168586731
4,10,300,0.05,8,0.8137968182563782,0.6685454249382019
4,10,300,0.05,9,0.7115504741668701,0.5902116298675537
4,10,300,0.05,10,0.6250555515289307,0.5230570435523987
5,10,300,0.2,1,1.9583343267440796,1.502987265586853
5,10,300,0.2,2,1.590016484260559,1.2298706769943237
5,10,300,0.2,3,1.3071115016937256,1.0200037956237793
5,10,300,0.2,4,1.08761727809906,0.8568412661552429
5,10,300,0.2,5,0.9154651165008545,0.7283861637115479
5,10,300,0.2,6,0.7788923978805542,0.6259196996688843
5,10,300,0.2,7,0.6692621111869812,0.543087899684906
5,10,300,0.2,8,0.580210268497467,0.475242555141449
5,10,300,0.2,9,0.5070270895957947,0.418968141078949
5,10,300,0.2,10,0.4462094008922577,0.3717402219772339
6,10,300,0.5,1,1.259568691253662,1.1434208154678345
6,10,300,0.5,2,1.0112133026123047,0.9371582865715027
6,10,300,0.5,3,0.8281300663948059,0.7839682698249817
6,10,300,0.5,4,0.6925870180130005,0.6695800423622131
6,10,300,0.5,5,0.5917300581932068,0.5836395025253296
6,10,300,0.5,6,0.5162354707717896,0.5186254382133484
6,10,300,0.5,7,0.45933496952056885,0.46906667947769165
6,10,300,0.5,8,0.41611000895500183,0.43097585439682007
6,10,300,0.5,9,0.38298216462135315,0.4014410674571991
6,10,300,0.5,10,0.3573436737060547,0.3783295452594757
7,10,300,1.0,1,3.3564088344573975,3.0100882053375244
7,10,300,1.0,2,2.9654901027679443,2.695782423019409
7,10,300,1.0,3,2.6545462608337402,2.444213390350342
7,10,300,1.0,4,2.404287576675415,2.240506887435913
7,10,300,1.0,5,2.200484275817871,2.0736920833587646
7,10,300,1.0,6,2.032592535018921,1.9356274604797363
7,10,300,1.0,7,1.8927581310272217,1.8202338218688965
7,10,300,1.0,8,1.7750929594039917,1.7229349613189697
7,10,300,1.0,9,1.675150752067566,1.6402552127838135
7,10,300,1.0,10,1.5895463228225708,1.5695279836654663
8,10,600,0.05,1,0.8392857313156128,0.6357477307319641
8,10,600,0.05,2,0.48234087228775024,0.37076535820961
8,10,600,0.05,3,0.2833968997001648,0.22157907485961914
8,10,600,0.05,4,0.17138829827308655,0.13654355704784393
8,10,600,0.05,5,0.1074252501130104,0.08726116269826889
8,10,600,0.05,6,0.07018695771694183,0.05807207524776459
8,10,600,0.05,7,0.04795287922024727,0.04030614718794823
8,10,600,0.05,8,0.03425402194261551,0.02913595922291279
8,10,600,0.05,9,0.025498706847429276,0.021852727979421616
8,10,600,0.05,10,0.019675729796290398,0.016920199617743492
9,10,600,0.2,1,3.751493215560913,3.4439585208892822
9,10,600,0.2,2,2.880980968475342,2.655987024307251
9,10,600,0.2,3,2.2550134658813477,2.081547498703003
9,10,600,0.2,4,1.79034423828125,1.6513104438781738
9,10,600,0.2,5,1.436437964439392,1.322025179862976
9,10,600,0.2,6,1.1615350246429443,1.0657724142074585
9,10,600,0.2,7,0.9448835849761963,0.863861620426178
9,10,600,0.2,8,0.7723649740219116,0.7033212780952454
9,10,600,0.2,9,0.6339924931526184,0.5748423337936401
9,10,600,0.2,10,0.5224549770355225,0.47154682874679565
10,10,600,0.5,1,1.0878583192825317,0.7204325199127197
10,10,600,0.5,2,0.7339404225349426,0.4863767623901367
10,10,600,0.5,3,0.5362316370010376,0.3594713807106018
10,10,600,0.5,4,0.4245702028274536,0.29062405228614807
10,10,600,0.5,5,0.36053982377052307,0.2531870901584625
10,10,600,0.5,6,0.3230627477169037,0.23271945118904114
10,10,600,0.5,7,0.3005388677120209,0.22141079604625702
10,10,600,0.5,8,0.28655579686164856,0.2150469273328781
10,10,600,0.5,9,0.2775457203388214,0.21136020123958588
10,10,600,0.5,10,0.27150478959083557,0.20913377404212952
11,10,600,1.0,1,3.080629825592041,2.3965907096862793
11,10,600,1.0,2,2.5121233463287354,1.964252233505249
11,10,600,1.0,3,2.1333258152008057,1.6741811037063599
11,10,600,1.0,4,1.8706799745559692,1.471816897392273
11,10,600,1.0,5,1.6817431449890137,1.3255091905593872
11,10,600,1.0,6,1.5414608716964722,1.2164692878723145
11,10,600,1.0,7,1.4346120357513428,1.1332141160964966
11,10,600,1.0,8,1.351621150970459,1.068475365638733
11,10,600,1.0,9,1.2862263917922974,1.0174709558486938
11,10,600,1.0,10,1.2341645956039429,0.9769236445426941
12,10,1000,0.05,1,0.6942922472953796,0.412764310836792
12,10,1000,0.05,2,0.2736504375934601,0.168409064412117
12,10,1000,0.05,3,0.1148655042052269,0.07452244311571121
12,10,1000,0.05,4,0.053060486912727356,0.036894213408231735
12,10,1000,0.05,5,0.027728721499443054,0.02076898328959942
12,10,1000,0.05,6,0.016501672565937042,0.013182848691940308
12,10,1000,0.05,7,0.010994735173881054,0.0092027448117733
12,10,1000,0.05,8,0.007984739728271961,0.006885175127536058
12,10,1000,0.05,9,0.0061772670596838,0.005419677589088678
12,10,1000,0.05,10,0.005015420727431774,0.0044393520802259445
13,10,1000,0.2,1,1.266131043434143,0.8952050805091858
13,10,1000,0.2,2,0.694297730922699,0.5232723355293274
13,10,1000,0.2,3,0.42522674798965454,0.33752137422561646
13,10,1000,0.2,4,0.2841441035270691,0.23415328562259674
13,10,1000,0.2,5,0.2022412121295929,0.17106838524341583
13,10,1000,0.2,6,0.1507970094680786,0.12992314994335175
13,10,1000,0.2,7,0.11675466597080231,0.10192180424928665
13,10,1000,0.2,8,0.09351858496665955,0.08236997574567795
13,10,1000,0.2,9,0.07738269120454788,0.06850478798151016
13,10,1000,0.2,10,0.0660737007856369,0.058574285358190536
14,10,1000,0.5,1,4.159835338592529,3.289055109024048
14,10,1000,0.5,2,2.8125576972961426,2.2880890369415283
14,10,1000,0.5,3,1.9882768392562866,1.6519371271133423
14,10,1000,0.5,4,1.4517971277236938,1.226574420928955
14,10,1000,0.5,5,1.0890822410583496,0.9332327246665955
14,10,1000,0.5,6,0.8384900093078613,0.7272220849990845
14,10,1000,0.5,7,0.6633220911026001,0.5809503197669983
14,10,1000,0.5,8,0.5401195287704468,0.4763519763946533
14,10,1000,0.5,9,0.453189879655838,0.4011598825454712
14,10,1000,0.5,10,0.3917544484138489,0.3468654751777649
15,10,1000,1.0,1,3.290440559387207,2.753999948501587
15,10,1000,1.0,2,2.400131940841675,2.0824527740478516
15,10,1000,1.0,3,1.9053646326065063,1.6819556951522827
15,10,1000,1.0,4,1.6044665575027466,1.4238038063049316
15,10,1000,1.0,5,1.4094488620758057,1.2484911680221558
15,10,1000,1.0,6,1.277966022491455,1.12546706199646
15,10,1000,1.0,7,1.1873009204864502,1.037339210510254
15,10,1000,1.0,8,1.1240146160125732,0.9733324646949768
15,10,1000,1.0,9,1.079555869102478,0.9263651371002197
15,10,1000,1.0,10,1.0482219457626343,0.8916034698486328
16,30,100,0.05,1,1.3816142082214355,1.4105783700942993
16,30,100,0.05,2,1.2736892700195312,1.2945977449417114
16,30,100,0.05,3,1.1760584115982056,1.189565658569336
16,30,100,0.05,4,1.0876246690750122,1.0943585634231567
16,30,100,0.05,5,1.0074142217636108,1.007973313331604
16,30,100,0.05,6,0.9345616102218628,0.9295144081115723
16,30,100,0.05,7,0.8682979345321655,0.8581822514533997
16,30,100,0.05,8,0.807939350605011,0.793262243270874
16,30,100,0.05,9,0.7528778314590454,0.7341156005859375
16,30,100,0.05,10,0.7025725245475769,0.6801711320877075
16,30,100,0.05,11,0.6565419435501099,0.6309174299240112
16,30,100,0.05,12,0.614357054233551,0.5858971476554871
16,30,100,0.05,13,0.5756360292434692,0.5447003841400146
16,30,100,0.05,14,0.5400382280349731,0.5069600343704224
16,30,100,0.05,15,0.5072599649429321,0.4723467230796814
16,30,100,0.05,16,0.4770299792289734,0.440565288066864
16,30,100,0.05,17,0.449106365442276,0.41135042905807495
16,30,100,0.05,18,0.42327260971069336,0.3844640851020813
16,30,100,0.05,19,0.3993353545665741,0.359692245721817
16,30,100,0.05,20,0.3771213889122009,0.33684244751930237
16,30,100,0.05,21,0.35647547245025635,0.3157413601875305
16,30,100,0.05,22,0.33725863695144653,0.29623323678970337
16,30,100,0.05,23,0.31934618949890137,0.27817726135253906
16,30,100,0.05,24,0.30262595415115356,0.26144686341285706
16,30,100,0.05,25,0.2869972288608551,0.24592742323875427
16,30,100,0.05,26,0.2723693251609802,0.23151569068431854
16,30,100,0.05,27,0.2586604654788971,0.21811819076538086
16,30,100,0.05,28,0.2457970678806305,0.20565032958984375
16,30,100,0.05,29,0.23371252417564392,0.19403567910194397
16,30,100,0.05,30,0.2223467081785202,0.1832047402858734
17,30,100,0.2,1,1.184998631477356,1.211378812789917
17,30,100,0.2,2,1.0744647979736328,1.097509741783142
17,30,100,0.2,3,0.9757577180862427,0.9954889416694641
17,30,100,0.2,4,0.8875522613525391,0.9040313959121704
17,30,100,0.2,5,0.8086743354797363,0.821994423866272
17,30,100,0.2,6,0.7380836009979248,0.7483624219894409
17,30,100,0.2,7,0.674858570098877,0.6822320222854614
17,30,100,0.2,8,0.6181822419166565,0.6227995157241821
17,30,100,0.2,9,0.5673307180404663,0.5693497657775879
17,30,100,0.2,10,0.5216623544692993,0.5212463140487671
17,30,100,0.2,11,0.4806079864501953,0.4779227375984192
17,30,100,0.2,12,0.4436632990837097,0.4388743042945862
17,30,100,0.2,13,0.4103805422782898,0.4036516547203064
17,30,100,0.2,14,0.3803628981113434,0.37185436487197876
17,30,100,0.2,15,0.3532579839229584,0.34312552213668823
17,30,100,0.2,16,0.3287532329559326,0.317146897315979
17,30,100,0.2,17,0.30657100677490234,0.29363465309143066
17,30,100,0.2,18,0.2864648699760437,0.2723356783390045
17,30,100,0.2,19,0.26821595430374146,0.2530238628387451
17,30,100,0.2,20,0.2516295611858368,0.23549742996692657
17,30,100,0.2,21,0.23653283715248108,0.21957620978355408
17,30,100,0.2,22,0.22277197241783142,0.20509910583496094
17,30,100,0.2,23,0.21021023392677307,0.1919221431016922
17,30,100,0.2,24,0.19872577488422394,0.17991654574871063
17,30,100,0.2,25,0.18821027874946594,0.1689670830965042
17,30,100,0.2,26,0.17856714129447937,0.15897056460380554
17,30,100,0.2,27,0.16971029341220856,0.14983467757701874
17,30,100,0.2,28,0.16156303882598877,0.14147666096687317
17,30,100,0.2,29,0.15405690670013428,0.13382211327552795
17,30,100,0.2,30,0.14713068306446075,0.12680454552173615
18,30,100,0.5,1,1.4071924686431885,1.3432451486587524
18,30,100,0.5,2,1.2792060375213623,1.220287561416626
18,30,100,0.5,3,1.1657530069351196,1.1110368967056274
18,30,100,0.5,4,1.0651658773422241,1.0139491558074951
18,30,100,0.5,5,0.9759689569473267,0.9276561737060547
18,30,100,0.5,6,0.8968570828437805,0.8509443402290344
18,30,100,0.5,7,0.82667475938797,0.7827377319335938
18,30,100,0.5,8,0.7643998265266418,0.722082257270813
18,30,100,0.5,9,0.7091277837753296,0.668131947517395
18,30,100,0.5,10,0.6600582599639893,0.6201363205909729
18,30,100,0.5,11,0.6164826154708862,0.5774295926094055
18,30,100,0.5,12,0.577774167060852,0.5394213795661926
18,30,100,0.5,13,0.5433778762817383,0.5055876970291138
18,30,100,0.5,14,0.5128027200698853,0.4754636883735657
18,30,100,0.5,15,0.48561400175094604,0.44863685965538025
18,30,100,0.5,16,0.46142712235450745,0.42474111914634705
18,30,100,0.5,17,0.43990129232406616,0.40345144271850586
18,30,100,0.5,18,0.42073526978492737,0.3844794034957886
18,30,100,0.5,19,0.40366190671920776,0.3675687611103058
18,30,100,0.5,20,0.38844504952430725,0.35249224305152893
18,30,100,0.5,21,0.37487533688545227,0.33904770016670227
18,30,100,0.5,22,0.3627674877643585,0.32705575227737427
18,30,100,0.5,23,0.35195738077163696,0.31635698676109314
18,30,100,0.5,24,0.3422996997833252,0.3068097233772278
18,30,100,0.5,25,0.333665668964386,0.2982881963253021
18,30,100,0.5,26,0.32594114542007446,0.29068049788475037
18,30,100,0.5,27,0.3190252184867859,0.28388720750808716
18,30,100,0.5,28,0.3128282427787781,0.2778198719024658
18,30,100,0.5,29,0.307270884513855,0.2723998427391052
18,30,100,0.5,30,0.30228278040885925,0.26755720376968384
19,30,100,1.0,1,5.509942531585693,4.55341100692749
19,30,100,1.0,2,5.270902156829834,4.323233604431152
19,30,100,1.0,3,5.047198295593262,4.109799861907959
19,30,100,1.0,4,4.837584018707275,3.911689281463623
19,30,100,1.0,5,4.640936374664307,3.7276198863983154
19,30,100,1.0,6,4.45623779296875,3.556427001953125
19,30,100,1.0,7,4.282570838928223,3.3970589637756348
19,30,100,1.0,8,4.119101524353027,3.2485594749450684
19,30,100,1.0,9,3.965076446533203,3.110060930252075
19,30,100,1.0,10,3.8198089599609375,2.9807748794555664
19,30,100,1.0,11,3.682675838470459,2.859984874725342
19,30,100,1.0,12,3.5531089305877686,2.747037649154663
19,30,100,1.0,13,3.4305901527404785,2.641338586807251
19,30,100,1.0,14,3.3146450519561768,2.5423450469970703
19,30,100,1.0,15,3.2048420906066895,2.449561357498169
19,30,100,1.0,16,3.100783109664917,2.362534284591675
19,30,100,1.0,17,3.0021045207977295,2.2808501720428467
19,30,100,1.0,18,2.908470630645752,2.2041285037994385
19,30,100,1.0,19,2.819573402404785,2.132021427154541
19,30,100,1.0,20,2.7351279258728027,2.0642096996307373
19,30,100,1.0,21,2.654871940612793,2.000399589538574
19,30,100,1.0,22,2.5785622596740723,1.9403212070465088
19,30,100,1.0,23,2.5059731006622314,1.8837254047393799
19,30,100,1.0,24,2.4368960857391357,1.830383539199829
19,30,100,1.0,25,2.3711369037628174,1.7800840139389038
19,30,100,1.0,26,2.308514356613159,1.7326313257217407
19,30,100,1.0,27,2.2488598823547363,1.6878448724746704
19,30,100,1.0,28,2.1920166015625,1.6455577611923218
19,30,100,1.0,29,2.1378369331359863,1.6056150197982788
19,30,100,1.0,30,2.086183786392212,1.5678727626800537
20,30,300,0.05,1,3.5108513832092285,2.721823215484619
20,30,300,0.05,2,2.954986810684204,2.318171262741089
20,30,300,0.05,3,2.510681629180908,1.9933944940567017
20,30,300,0.05,4,2.1513049602508545,1.7283930778503418
20,30,300,0.05,5,1.8571807146072388,1.5092040300369263
20,30,300,0.05,6,1.6137038469314575,1.3255671262741089
20,30,300,0.05,7,1.4099704027175903,1.169897437095642
20,30,300,0.05,8,1.2377853393554688,1.0365442037582397
20,30,300,0.05,9,1.0909422636032104,0.9212598204612732
20,30,300,0.05,10,0.9647001028060913,0.8208168148994446
20,30,300,0.05,11,0.8554015755653381,0.7327330112457275
20,30,300,0.05,12,0.7601959705352783,0.6550739407539368
20,30,300,0.05,13,0.6768357753753662,0.5863093733787537
20,30,300,0.05,14,0.6035282611846924,0.5252110362052917
20,30,300,0.05,15,0.5388261675834656,0.4707775413990021
20,30,300,0.05,16,0.48154687881469727,0.42218056321144104
20,30,300,0.05,17,0.43071308732032776,0.37872517108917236
20,30,300,0.05,18,0.3855079412460327,0.33982136845588684
20,30,300,0.05,19,0.3452420234680176,0.3049619793891907
20,30,300,0.05,20,0.3093278110027313,0.27370747923851013
20,30,300,0.05,21,0.2772606313228607,0.24567310512065887
20,30,300,0.05,22,0.2486034780740738,0.2205204963684082
20,30,300,0.05,23,0.2229761928319931,0.1979498714208603
20,30,300,0.05,24,0.20004567503929138,0.17769502103328705
20,30,300,0.05,25,0.17951928079128265,0.15951846539974213
20,30,300,0.05,26,0.16113848984241486,0.14320769906044006
20,30,300,0.05,27,0.14467450976371765,0.12857268750667572
20,30,300,0.05,28,0.12992437183856964,0.11544285714626312
20,30,300,0.05,29,0.11670737713575363,0.10366479307413101
20,30,300,0.05,30,0.10486261546611786,0.09310107678174973
21,30,300,0.2,1,2.715022325515747,2.0995988845825195
21,30,300,0.2,2,2.2598273754119873,1.7646524906158447
21,30,300,0.2,3,1.9015475511550903,1.499953031539917
21,30,300,0.2,4,1.616266131401062,1.2879295349121094
21,30,300,0.2,5,1.3864054679870605,1.1157766580581665
21,30,300,0.2,6,1.1989967823028564,0.9741261601448059
21,30,300,0.2,7,1.0444281101226807,0.8560909032821655
21,30,300,0.2,8,0.9155368804931641,0.7565780878067017
21,30,300,0.2,9,0.8069524168968201,0.671793520450592
21,30,300,0.2,10,0.7146173119544983,0.5988863706588745
21,30,300,0.2,11,0.6354408264160156,0.5356919765472412
21,30,300,0.2,12,0.5670465230941772,0.48054829239845276
21,30,300,0.2,13,0.5075883865356445,0.43216222524642944
21,30,300,0.2,14,0.455616295337677,0.38951367139816284
21,30,300,0.2,15,0.40997785329818726,0.3517862856388092
21,30,300,0.2,16,0.3697463274002075,0.3183172345161438
21,30,300,0.2,17,0.3341676592826843,0.2885603606700897
21,30,300,0.2,18,0.3026205599308014,0.2620595693588257
21,30,300,0.2,19,0.2745877504348755,0.2384292632341385
21,30,300,0.2,20,0.2496340572834015,0.21733954548835754
21,30,300,0.2,21,0.22738958895206451,0.19850587844848633
21,30,300,0.2,22,0.20753750205039978,0.1816803514957428
21,30,300,0.2,23,0.18980422616004944,0.16664566099643707
21,30,300,0.2,24,0.1739518791437149,0.15321026742458344
21,30,300,0.2,25,0.15977267920970917,0.1412045955657959
21,30,300,0.2,26,0.14708414673805237,0.13047784566879272
21,30,300,0.2,27,0.13572533428668976,0.12089584022760391
21,30,300,0.2,28,0.12555409967899323,0.11233866214752197
21,30,300,0.2,29,0.11644420772790909,0.10469910502433777
21,30,300,0.2,30,0.10828353464603424,0.09788117557764053
22,30,300,0.5,1,1.3065913915634155,1.1719411611557007
22,30,300,0.5,2,1.0522738695144653,0.9624682664871216
22,30,300,0.5,3,0.8641631007194519,0.8064985871315002
22,30,300,0.5,4,0.7243388891220093,0.68967604637146
22,30,300,0.5,5,0.6198051571846008,0.6015838980674744
22,30,300,0.5,6,0.5411287546157837,0.5346553325653076
22,30,300,0.5,7,0.4814567565917969,0.4833844006061554
22,30,300,0.5,8,0.43580466508865356,0.44375741481781006
22,30,300,0.5,9,0.4005413055419922,0.4128410220146179
22,30,300,0.5,10,0.3730168342590332,0.3884855806827545
22,30,300,0.5,11,0.35129299759864807,0.36911001801490784
22,30,300,0.5,12,0.33394813537597656,0.3535464107990265
22,30,300,0.5,13,0.31993624567985535,0.3409280478954315
22,30,300,0.5,14,0.30848434567451477,0.3306075930595398
22,30,300,0.5,15,0.2990185022354126,0.3220985531806946
22,30,300,0.5,16,0.2911103665828705,0.31503233313560486
22,30,300,0.5,17,0.28443777561187744,0.30912747979164124
22,30,300,0.5,18,0.2787570357322693,0.3041668236255646
22,30,300,0.5,19,0.2738817632198334,0.29998138546943665
22,30,300,0.5,20,0.2696682810783386,0.2964378893375397
22,30,300,0.5,21,0.2660047113895416,0.2934305965900421
22,30,300,0.5,22,0.26280277967453003,0.29087427258491516
22,30,300,0.5,23,0.25999215245246887,0.28869959712028503
22,30,300,0.5,24,0.2575160264968872,0.286849707365036
22,30,300,0.5,25,0.25532808899879456,0.2852775454521179
22,30,300,0.5,26,0.25339004397392273,0.2839435338973999
22,30,300,0.5,27,0.2516699433326721,0.28281450271606445
22,30,300,0.5,28,0.25014084577560425,0.28186219930648804
22,30,300,0.5,29,0.2487797886133194,0.2810625433921814
22,30,300,0.5,30,0.2475671023130417,0.2803947627544403
23,30,300,1.0,1,3.859976291656494,3.3930156230926514
23,30,300,1.0,2,3.4124531745910645,3.0372211933135986
23,30,300,1.0,3,3.0520575046539307,2.7488632202148438
23,30,300,1.0,4,2.7583870887756348,2.5124216079711914
23,30,300,1.0,5,2.51632022857666,2.3164021968841553
23,30,300,1.0,6,2.314591646194458,2.152235746383667
23,30,300,1.0,7,2.144752264022827,2.0134828090667725
23,30,300,1.0,8,2.000420570373535,1.895262360572815
23,30,300,1.0,9,1.8767364025115967,1.7938358783721924
23,30,300,1.0,10,1.7699633836746216,1.7063075304031372
23,30,300,1.0,11,1.6771992444992065,1.6304080486297607
23,30,300,1.0,12,1.5961651802062988,1.5643353462219238
23,30,300,1.0,13,1.5250505208969116,1.5066399574279785
23,30,300,1.0,14,1.4623996019363403,1.4561411142349243
23,30,300,1.0,15,1.4070281982421875,1.4118645191192627
23,30,300,1.0,16,1.3579615354537964,1.372997760772705
23,30,300,1.0,17,1.3143877983093262,1.3388546705245972
23,30,300,1.0,18,1.2756245136260986,1.3088513612747192
23,30,300,1.0,19,1.2410919666290283,1.2824862003326416
23,30,300,1.0,20,1.2102935314178467,1.259325623512268
23,30,300,1.0,21,1.1828004121780396,1.2389922142028809
23,30,300,1.0,22,1.1582406759262085,1.2211557626724243
23,30,300,1.0,23,1.1362888813018799,1.2055268287658691
23,30,300,1.0,24,1.1166592836380005,1.1918500661849976
23,30,300,1.0,25,1.0991005897521973,1.179900050163269
23,30,300,1.0,26,1.0833901166915894,1.1694778203964233
23,30,300,1.0,27,1.0693309307098389,1.160406470298767
23,30,300,1.0,28,1.0567476749420166,1.1525298357009888
23,30,300,1.0,29,1.0454845428466797,1.145708441734314
23,30,300,1.0,30,1.0354024171829224,1.1398192644119263
24,30,600,0.05,1,0.7881214618682861,0.5737472772598267
24,30,600,0.05,2,0.4389774203300476,0.3210830092430115
24,30,600,0.05,3,0.2471241056919098,0.1817898154258728
24,30,600,0.05,4,0.1413039267063141,0.10466234385967255
24,30,600,0.05,5,0.08261384814977646,0.061689916998147964
24,30,600,0.05,6,0.049801964312791824,0.037535544484853745
24,30,600,0.05,7,0.03124804049730301,0.023790698498487473
24,30,600,0.05,8,0.020589489489793777,0.015836987644433975
24,30,600,0.05,9,0.014335165731608868,0.01113115530461073
24,30,600,0.05,10,0.010563522577285767,0.008267588913440704
24,30,600,0.05,11,0.008212029002606869,0.006465322338044643
24,30,600,0.05,12,0.00668921647593379,0.00528734689578414
24,30,600,0.05,13,0.005662658717483282,0.004486474674195051
24,30,600,0.05,14,0.0049429344944655895,0.003920932300388813
24,30,600,0.05,15,0.004420110024511814,0.003507819725200534
24,30,600,0.05,16,0.00402878550812602,0.0031974061857908964
24,30,600,0.05,17,0.0037288449238985777,0.0029589389450848103
24,30,600,0.05,18,0.003494781907647848,0.0027726972475647926
24,30,600,0.05,19,0.00330971647053957,0.002625518711283803
24,30,600,0.05,20,0.00316202943213284,0.00250828149728477
24,30,600,0.05,21,0.003043408039957285,0.0024144041817635298
24,30,600,0.05,22,0.0029477106872946024,0.00233899406157434
24,30,600,0.05,23,0.0028702733106911182,0.00227832468226552
24,30,600,0.05,24,0.0028074856381863356,0.0022294828668236732
24,30,600,0.05,25,0.002756505273282528,0.0021901812870055437
24,30,600,0.05,26,0.002715078415349126,0.002158583141863346
24,30,600,0.05,27,0.002681393874809146,0.002133213449269533
24,30,600,0.05,28,0.0026539911050349474,0.00211288477294147
24,30,600,0.05,29,0.002631697803735733,0.0020966401789337397
24,30,600,0.05,30,0.002613555872812867,0.0020836926996707916
25,30,600,0.2,1,2.8191463947296143,2.549288034439087
25,30,600,0.2,2,2.117889404296875,1.9294734001159668
25,30,600,0.2,3,1.6314423084259033,1.4916642904281616
25,30,600,0.2,4,1.2813338041305542,1.1723476648330688
25,30,600,0.2,5,1.021248459815979,0.9330820441246033
25,30,600,0.2,6,0.8230453729629517,0.7498847246170044
25,30,600,0.2,7,0.6690221428871155,0.6072702407836914
25,30,600,0.2,8,0.5475991368293762,0.4948694407939911
25,30,600,0.2,9,0.4508902132511139,0.4054819643497467
25,30,600,0.2,10,0.3733118772506714,0.3339380621910095
25,30,600,0.2,11,0.31077277660369873,0.2764158248901367
25,30,600,0.2,12,0.2601886987686157,0.230020672082901
25,30,600,0.2,13,0.21918214857578278,0.19251839816570282
25,30,600,0.2,14,0.18588930368423462,0.16215945780277252
25,30,600,0.2,15,0.1588321328163147,0.1375591903924942
25,30,600,0.2,16,0.1368282288312912,0.11761322617530823
25,30,600,0.2,17,0.11892599612474442,0.10143528133630753
25,30,600,0.2,18,0.10435669869184494,0.08831144869327545
25,30,600,0.2,19,0.09249751269817352,0.07766534388065338
25,30,600,0.2,20,0.08284339308738708,0.06903018802404404
25,30,600,0.2,21,0.07498358935117722,0.06202780827879906
25,30,600,0.2,22,0.06858444958925247,0.05635128915309906
25,30,600,0.2,23,0.06337431073188782,0.05175137147307396
25,30,600,0.2,24,0.05913219600915909,0.0480257011950016
25,30,600,0.2,25,0.055678244680166245,0.04500988870859146
25,30,600,0.2,26,0.05286605656147003,0.04257027432322502
25,30,600,0.2,27,0.05057640001177788,0.04059823974967003
25,30,600,0.2,28,0.04871218279004097,0.03900552913546562
25,30,600,0.2,29,0.047194384038448334,0.0377204455435276
25,30,600,0.2,30,0.04595864564180374,0.03668469190597534
26,30,600,0.5,1,2.0907106399536133,1.7168177366256714
26,30,600,0.5,2,1.5608004331588745,1.290709376335144
26,30,600,0.5,3,1.2153172492980957,1.008455753326416
26,30,600,0.5,4,0.9808212518692017,0.8141942620277405
26,30,600,0.5,5,0.8153573870658875,0.6755905747413635
26,30,600,0.5,6,0.6944854259490967,0.5735270977020264
26,30,600,0.5,7,0.603598952293396,0.4963929355144501
26,30,600,0.5,8,0.5336880087852478,0.4369058609008789
