# mu		sigma		energy		error
152	0.894284	0.602431	-0.396969	0.0102584
153	0.847603	0.663674	-0.390713	0.0194264
154	0.872331	0.57161	-0.395962	0.00941127
155	0.862415	0.508298	-0.293931	0.0212512
156	0.967928	0.612128	-0.309568	0.0153265
157	0.967394	0.644807	-0.287527	0.0195016
158	0.885379	0.653271	-0.403641	0.0155029
159	0.805451	0.561967	-0.442201	0.0106827
160	0.753007	0.570937	-0.434812	0.0119067
161	0.665197	0.61624	-0.36458	0.0103629
162	0.764054	0.584403	-0.431172	0.00904944
163	0.731417	0.624158	-0.41553	0.0112117
164	0.679244	0.653839	-0.388661	0.00967395
165	0.771382	0.574599	-0.428363	0.0100689
166	0.839261	0.596145	-0.435359	0.0090338
167	0.755072	0.68733	-0.431463	0.0137071
168	0.714562	0.69099	-0.380022	0.0167961
169	0.795769	0.576914	-0.43692	0.0112328
170	0.812859	0.694387	-0.402654	0.0152961
171	0.83363	0.612636	-0.458789	0.00780582
172	0.868526	0.677546	-0.369715	0.0189609
173	0.800336	0.667683	-0.431499	0.0116395
174	0.797585	0.75126	-0.314025	0.0245931
175	0.86562	0.68718	-0.415808	0.0175684
176	0.824027	0.752232	-0.347861	0.0244565
177	0.827862	0.738276	-0.371858	0.0202125
178	0.826117	0.637158	-0.444963	0.00736953
179	0.762339	0.58354	-0.421893	0.00818552
180	0.746958	0.689904	-0.421883	0.0100267
181	0.702904	0.740817	-0.34689	0.015637
182	0.682407	0.695515	-0.393698	0.0113176
183	0.657719	0.680939	-0.361751	0.0119124
184	0.651806	0.742848	-0.335859	0.0134959
185	0.540835	0.69961	-0.278015	0.0151428
186	0.623461	0.764994	-0.31697	0.0151509
187	0.633739	0.710786	-0.366185	0.0130042
188	0.675576	0.683068	-0.393234	0.0110009
189	0.74494	0.760348	-0.361103	0.0158247
190	0.745017	0.710113	-0.379563	0.0147149
191	0.69629	0.611489	-0.404163	0.00886577
192	0.751861	0.61073	-0.446485	0.00725948
193	0.810553	0.716327	-0.385409	0.0185192
194	0.820193	0.607409	-0.447704	0.00903122
195	0.7118	0.563114	-0.39394	0.0107024
196	0.816495	0.484791	-0.267804	0.0281119
197	0.922239	0.485626	-0.204514	0.0222887
198	0.938819	0.502413	-0.211494	0.0221746
199	0.845403	0.505018	-0.294812	0.0210644
200	0.930306	0.545828	-0.308045	0.0127791
201	0.878363	0.639853	-0.39565	0.0160295
202	0.785781	0.681934	-0.414027	0.0184396
203	0.766165	0.718638	-0.373135	0.0155437
204	0.8193	0.686661	-0.429099	0.00991784
205	0.819241	0.636786	-0.431625	0.0125423
206	0.793315	0.648543	-0.431472	0.0102608
207	0.744824	0.687444	-0.40583	0.0162333
208	0.836229	0.710749	-0.410824	0.0136129
209	0.849768	0.672988	-0.39448	0.0144664
210	0.874865	0.62788	-0.420646	0.0120647
211	0.812177	0.683883	-0.41143	0.0140226
212	0.778392	0.789033	-0.304522	0.0294545
213	0.719609	0.794073	-0.319056	0.0216885
214	0.774131	0.723118	-0.377333	0.0171965
215	0.65888	0.664317	-0.389481	0.0105603
216	0.671525	0.626862	-0.393019	0.00801884
217	0.65293	0.633578	-0.361549	0.0104594
218	0.73955	0.682878	-0.427886	0.00826019
219	0.627911	0.619784	-0.3355	0.010777
220	0.65962	0.595947	-0.355655	0.00948477
221	0.671182	0.580567	-0.366189	0.0103267
222	0.713393	0.565411	-0.418411	0.012538
223	0.828089	0.568272	-0.422993	0.0106536
224	0.814638	0.536771	-0.375993	0.0154782
225	0.855182	0.574324	-0.413674	0.0107078
226	0.826605	0.57587	-0.425191	0.0119543
227	0.814242	0.647004	-0.421626	0.0133733
228	0.783415	0.611225	-0.44225	0.00935273
229	0.707495	0.616788	-0.422337	0.0108412
230	0.705108	0.593942	-0.416845	0.00863801
231	0.774071	0.683197	-0.411675	0.0104785
232	0.730839	0.72219	-0.364192	0.0228201
233	0.748587	0.718989	-0.400403	0.0140212
234	0.718068	0.672068	-0.411744	0.0102257
235	0.784118	0.600646	-0.445662	0.00762494
236	0.756264	0.533368	-0.354805	0.0172632
237	0.739459	0.626983	-0.436974	0.00778213
238	0.717814	0.604352	-0.41194	0.00884499
239	0.774156	0.592702	-0.43436	0.00862356
240	0.866566	0.578639	-0.403922	0.00932731
241	0.831686	0.664802	-0.417316	0.0143164
242	0.741945	0.624446	-0.434332	0.00780697
243	0.757634	0.713219	-0.374756	0.0142349
244	0.683414	0.673086	-0.380748	0.00978035
245	0.715314	0.638491	-0.429489	0.00923628
246	0.648667	0.643537	-0.369883	0.00970391
247	0.698776	0.57297	-0.390531	0.0114682
248	0.775553	0.625464	-0.455992	0.00659011
249	0.689986	0.599287	-0.406789	0.00972431
250	0.710401	0.679253	-0.393431	0.0108671
251	0.648001	0.605735	-0.361071	0.0109551
252	0.640484	0.6642	-0.370181	0.0111818
253	0.68615	0.623815	-0.38774	0.00757988
254	0.761485	0.664681	-0.429716	0.00788734
255	0.787998	0.65753	-0.438271	0.00835527
256	0.798425	0.660535	-0.432995	0.00894471
257	0.750154	0.725549	-0.392988	0.016353
258	0.737095	0.716432	-0.385528	0.0132064
259	0.741558	0.740586	-0.392108	0.0149012
260	0.821932	0.706503	-0.390902	0.0210951
261	0.898929	0.642226	-0.413754	0.0105406
262	0.827367	0.656302	-0.429155	0.0112321
263	0.824147	0.586187	-0.430017	0.0101217
264	0.791509	0.678936	-0.414641	0.0119697
265	0.885549	0.652026	-0.405633	0.0124362
266	0.843933	0.561313	-0.416644	0.013048
267	0.804274	0.649483	-0.445342	0.00867654
268	0.878537	0.633972	-0.425627	0.0105026
269	0.822091	0.667108	-0.4377	0.009394
270	0.819642	0.66269	-0.426347	0.0114636
271	0.821773	0.647423	-0.43992	0.0092605
272	0.808237	0.576093	-0.448651	0.0100283
273	0.809609	0.651483	-0.440669	0.00977809
274	0.816091	0.613306	-0.457917	0.00643532
275	0.74229	0.634707	-0.441796	0.00658678
276	0.818813	0.645673	-0.447616	0.00854775
277	0.767822	0.655596	-0.420429	0.0101748
278	0.70195	0.703268	-0.372777	0.0162265
