1000	4.64898	0
2000	5.14707	0.498096
3000	5.33756	0.344943
4000	5.48381	0.2844
5000	5.47219	0.220602
6000	5.57932	0.209568
7000	5.50923	0.190479
8000	5.47351	0.168783
9000	5.45799	0.14966
10000	5.44741	0.134277
11000	5.4482	0.121461
12000	5.46494	0.112136
13000	5.43309	0.107955
14000	5.40772	0.103117
15000	5.43134	0.0988587
16000	5.43456	0.0925299
17000	5.45105	0.0884665
18000	5.44503	0.083624
19000	5.42875	0.0807583
20000	5.41479	0.0778757
21000	5.4188	0.0741834
22000	5.40986	0.0712937
23000	5.39033	0.0708675
24000	5.40853	0.0702472
25000	5.3882	0.0703781
26000	5.3918	0.0677129
27000	5.41222	0.0682813
28000	5.41475	0.0658459
29000	5.41558	0.0635403
30000	5.41592	0.0613867
31000	5.42005	0.059517
32000	5.42507	0.0578448
33000	5.42739	0.0561126
34000	5.42137	0.0547691
35000	5.42365	0.0532302
36000	5.41708	0.052147
37000	5.41379	0.0508242
38000	5.42173	0.050102
39000	5.41939	0.0488569
40000	5.42614	0.0480964
41000	5.43464	0.0476729
42000	5.43922	0.0467483
43000	5.43679	0.0457125
44000	5.44715	0.0458457
45000	5.45008	0.0449111
46000	5.45561	0.0442713
47000	5.45028	0.0436463
48000	5.44298	0.0433461
49000	5.44309	0.0424524
50000	5.44506	0.0416414
51000	5.44205	0.0409275
52000	5.44608	0.040334
53000	5.45644	0.0408998
54000	5.4599	0.040284
55000	5.46471	0.0398367
56000	5.45701	0.0398701
57000	5.45172	0.03952
58000	5.45818	0.0393661
59000	5.45621	0.0387434
60000	5.44868	0.0388283
61000	5.45324	0.0384576
62000	5.44569	0.038579
63000	5.45091	0.03832
64000	5.45183	0.0377276
65000	5.45517	0.0372924
66000	5.46091	0.037169
67000	5.46206	0.0366281
68000	5.46205	0.0360854
69000	5.46702	0.0359039
70000	5.46213	0.0357233
71000	5.4591	0.0353466
72000	5.46353	0.035132
73000	5.4638	0.0346485
74000	5.46782	0.0344121
75000	5.46494	0.0340716
76000	5.47049	0.0340757
77000	5.46906	0.0336609
78000	5.46983	0.0332355
79000	5.47305	0.0329694
80000	5.46888	0.0328202
81000	5.4686	0.0324137
82000	5.46748	0.0320354
83000	5.46571	0.0316966
84000	5.46675	0.0313344
85000	5.464	0.0310856
86000	5.4599	0.0309941
87000	5.45763	0.0307197
88000	5.4615	0.0306137
89000	5.45869	0.0303981
90000	5.45631	0.0301526
91000	5.45592	0.0298219
92000	5.45643	0.0295005
93000	5.45813	0.0292309
94000	5.46052	0.0290168
95000	5.46287	0.0288059
96000	5.46461	0.0285572
97000	5.46139	0.0284439
98000	5.46215	0.0281625
99000	5.45849	0.028116
100000	5.45748	0.0278519
