#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         152     1.59664     1.59674 1.54404e-05
         153      1.5968     1.59674 1.53434e-05
         154     1.59659     1.59674 1.52782e-05
         155     1.59684     1.59674 1.51921e-05
         156     1.59691     1.59674 1.51327e-05
         157     1.59688     1.59674 1.50627e-05
         158     1.59674     1.59674 1.49674e-05
         159     1.59692     1.59675 1.49117e-05
         160     1.59695     1.59675 1.48731e-05
         161     1.59726     1.59675 1.51187e-05
         162     1.59674     1.59675 1.50256e-05
         163     1.59695     1.59675 1.49814e-05
         164     1.59676     1.59675 1.48901e-05
         165     1.59672     1.59675 1.48012e-05
         166     1.59683     1.59675 1.47195e-05
         167     1.59706     1.59675 1.47491e-05
         168     1.59651     1.59675 1.47346e-05
         169     1.59694     1.59675 1.46912e-05
         170     1.59668     1.59675 1.46109e-05
         171     1.59678     1.59675 1.45266e-05
         172     1.59687     1.59675 1.44584e-05
         173     1.59681     1.59675  1.4378e-05
         174     1.59683     1.59675 1.43021e-05
         175     1.59683     1.59676 1.42277e-05
         176     1.59691     1.59676 1.41724e-05
         177     1.59672     1.59676 1.40942e-05
         178     1.59683     1.59676 1.40218e-05
         179     1.59699     1.59676 1.40022e-05
         180     1.59685     1.59676  1.3934e-05
         181      1.5965     1.59676 1.39279e-05
         182      1.5968     1.59676 1.38533e-05
         183     1.59672     1.59676 1.37789e-05
         184     1.59675     1.59676 1.37041e-05
         185     1.59693     1.59676 1.36621e-05
         186     1.59685     1.59676  1.3597e-05
         187     1.59696     1.59676  1.3566e-05
         188     1.59679     1.59676 1.34952e-05
         189     1.59684     1.59676 1.34311e-05
         190     1.59658     1.59676  1.3393e-05
         191     1.59676     1.59676 1.33229e-05
         192     1.59691     1.59676 1.32776e-05
         193     1.59675     1.59676 1.32088e-05
         194     1.59698     1.59676 1.31907e-05
         195     1.59682     1.59676 1.31262e-05
         196     1.59668     1.59676 1.30657e-05
         197     1.59683     1.59676 1.30044e-05
         198     1.59673     1.59676 1.29395e-05
         199     1.59672     1.59676 1.28762e-05
         200     1.59692     1.59676 1.28355e-05
         201      1.5967     1.59676 1.27752e-05
