#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        2703        -0.2   -0.462198  0.00244239
        2704       -0.28    -0.46213  0.00244241
        2705       -0.28   -0.462063  0.00244244
        2706       -0.36   -0.462025  0.00244183
        2707       -0.44   -0.462017  0.00244094
        2708       -0.52   -0.462038  0.00244013
        2709       -0.36   -0.462001  0.00243952
        2710       -0.52   -0.462022  0.00243871
        2711        -0.6   -0.462073  0.00243834
        2712       -0.36   -0.462035  0.00243774
        2713       -0.36   -0.461998  0.00243713
        2714       -0.44    -0.46199  0.00243624
        2715        -0.6   -0.462041  0.00243588
        2716       -0.28   -0.461973   0.0024359
        2717       -0.44   -0.461965  0.00243502
        2718       -0.28   -0.461898  0.00243504
        2719        -0.2   -0.461802  0.00243605
        2720       -0.28   -0.461735  0.00243607
        2721       -0.28   -0.461669  0.00243609
        2722       -0.28   -0.461602  0.00243611
        2723        -0.2   -0.461506  0.00243711
        2724       -0.52   -0.461527  0.00243631
        2725       -0.68   -0.461607  0.00243673
        2726       -0.52   -0.461629  0.00243594
        2727       -0.52    -0.46165  0.00243514
        2728       -0.52   -0.461672  0.00243434
        2729       -0.52   -0.461693  0.00243354
        2730       -0.52   -0.461714  0.00243274
        2731       -0.44   -0.461706  0.00243186
        2732       -0.52   -0.461728  0.00243107
        2733       -0.44    -0.46172  0.00243019
        2734       -0.28   -0.461653  0.00243021
        2735       -0.52   -0.461675  0.00242942
        2736       -0.36   -0.461637  0.00242881
        2737       -0.52   -0.461659  0.00242802
        2738       -0.36   -0.461622  0.00242741
        2739       -0.52   -0.461643  0.00242662
        2740       -0.52   -0.461664  0.00242583
        2741        -0.6   -0.461715  0.00242547
        2742        -0.6   -0.461765  0.00242511
        2743       -0.52   -0.461786  0.00242432
        2744       -0.44   -0.461778  0.00242345
        2745       -0.28   -0.461712  0.00242347
        2746       -0.68   -0.461792  0.00242389
        2747       -0.36   -0.461755  0.00242329
        2748       -0.28   -0.461689  0.00242331
        2749       -0.36   -0.461652  0.00242271
        2750       -0.52   -0.461673  0.00242192
        2751       -0.36   -0.461636  0.00242133
        2752       -0.44   -0.461628  0.00242046
        2753       -0.68   -0.461707  0.00242088
        2754       -0.28   -0.461641   0.0024209
        2755       -0.36   -0.461604   0.0024203
        2756       -0.52   -0.461626  0.00241952
        2757        -0.6   -0.461676  0.00241916
        2758        -0.6   -0.461726   0.0024188
        2759       -0.52   -0.461747  0.00241802
        2760       -0.52   -0.461768  0.00241723
        2761        -0.6   -0.461818  0.00241688
        2762       -0.52   -0.461839  0.00241609
        2763       -0.44   -0.461831  0.00241523
        2764       -0.44   -0.461823  0.00241437
        2765       -0.44   -0.461816  0.00241351
        2766       -0.28    -0.46175  0.00241353
        2767       -0.52   -0.461771  0.00241275
        2768       -0.36   -0.461734  0.00241216
        2769       -0.44   -0.461726   0.0024113
        2770       -0.28   -0.461661  0.00241132
        2771       -0.36   -0.461624  0.00241073
        2772       -0.44   -0.461616  0.00240988
        2773       -0.28   -0.461551   0.0024099
        2774       -0.52   -0.461572  0.00240912
        2775       -0.36   -0.461535  0.00240853
        2776       -0.44   -0.461527  0.00240768
        2777       -0.52   -0.461548   0.0024069
        2778        -0.6   -0.461598  0.00240655
        2779       -0.44   -0.461591   0.0024057
        2780       -0.44   -0.461583  0.00240484
        2781       -0.36   -0.461546  0.00240426
        2782       -0.52   -0.461567  0.00240348
        2783       -0.44   -0.461559  0.00240263
        2784       -0.36   -0.461523  0.00240205
        2785       -0.44   -0.461515   0.0024012
        2786       -0.36   -0.461479  0.00240061
        2787       -0.52     -0.4615  0.00239984
        2788       -0.28   -0.461435  0.00239986
        2789       -0.68   -0.461513  0.00240028
        2790       -0.52   -0.461534  0.00239951
        2791       -0.44   -0.461526  0.00239867
        2792       -0.44   -0.461519  0.00239782
        2793       -0.36   -0.461482  0.00239724
        2794       -0.44   -0.461475  0.00239639
        2795       -0.52   -0.461496  0.00239562
        2796       -0.28   -0.461431  0.00239565
        2797       -0.44   -0.461423   0.0023948
        2798        -0.6   -0.461472  0.00239446
        2799       -0.52   -0.461493  0.00239369
        2800        -0.6   -0.461543  0.00239335
        2801        -0.6   -0.461592  0.00239301
        2802        -0.6   -0.461642  0.00239266
        2803       -0.36   -0.461605  0.00239208
        2804       -0.44   -0.461598  0.00239124
        2805       -0.44    -0.46159   0.0023904
        2806       -0.12   -0.461468  0.00239265
        2807       -0.12   -0.461347  0.00239489
        2808       -0.36   -0.461311  0.00239431
        2809        -0.6    -0.46136  0.00239396
        2810       -0.36   -0.461324  0.00239338
        2811       -0.28   -0.461259   0.0023934
        2812       -0.52    -0.46128  0.00239264
        2813       -0.44   -0.461273   0.0023918
        2814       -0.36   -0.461237  0.00239122
        2815       -0.36   -0.461201  0.00239064
        2816       -0.52   -0.461222  0.00238989
        2817       -0.44   -0.461214  0.00238905
        2818       -0.28    -0.46115  0.00238907
        2819       -0.28   -0.461085  0.00238908
        2820       -0.28   -0.461021   0.0023891
        2821       -0.52   -0.461042  0.00238834
        2822        -0.6   -0.461091    0.002388
        2823       -0.52   -0.461112  0.00238725
        2824       -0.44   -0.461105  0.00238642
        2825       -0.28   -0.461041  0.00238643
        2826        -0.6    -0.46109  0.00238609
        2827       -0.44   -0.461082  0.00238526
        2828       -0.36   -0.461047  0.00238469
        2829       -0.44   -0.461039  0.00238386
        2830       -0.52    -0.46106   0.0023831
        2831       -0.44   -0.461053  0.00238227
        2832       -0.52   -0.461073  0.00238152
        2833       -0.68   -0.461151  0.00238194
        2834       -0.52   -0.461171  0.00238119
        2835       -0.68   -0.461249   0.0023816
        2836       -0.44   -0.461241  0.00238077
        2837       -0.44   -0.461234  0.00237994
        2838       -0.44   -0.461226  0.00237911
        2839       -0.52   -0.461247  0.00237837
        2840        -0.6   -0.461296  0.00237803
        2841        -0.6   -0.461345   0.0023777
        2842       -0.44   -0.461337  0.00237687
        2843        -0.6   -0.461386  0.00237653
        2844       -0.44   -0.461378  0.00237571
        2845       -0.44   -0.461371  0.00237489
        2846       -0.52   -0.461391  0.00237414
        2847       -0.28   -0.461328  0.00237416
        2848       -0.44    -0.46132  0.00237334
        2849       -0.28   -0.461257  0.00237336
        2850        -0.6   -0.461305  0.00237303
        2851       -0.76    -0.46141  0.00237451
        2852        -0.6   -0.461459  0.00237417
        2853       -0.52   -0.461479  0.00237343
        2854        -0.6   -0.461528  0.00237309
        2855       -0.52   -0.461548  0.00237235
        2856        -0.2   -0.461457  0.00237329
        2857       -0.36   -0.461421  0.00237272
        2858       -0.36   -0.461386  0.00237216
        2859       -0.52   -0.461406  0.00237142
        2860       -0.44   -0.461399   0.0023706
        2861       -0.44   -0.461391  0.00236978
        2862        -0.6    -0.46144  0.00236945
        2863       -0.28   -0.461376  0.00236947
        2864       -0.44   -0.461369  0.00236865
        2865       -0.36   -0.461333  0.00236809
        2866       -0.44   -0.461326  0.00236728
        2867       -0.44   -0.461318  0.00236646
        2868       -0.44   -0.461311  0.00236565
        2869       -0.36   -0.461276  0.00236509
        2870       -0.44   -0.461268  0.00236427
        2871       -0.52   -0.461289  0.00236354
        2872       -0.36   -0.461253  0.00236298
        2873       -0.52   -0.461274  0.00236225
        2874       -0.36   -0.461239  0.00236169
        2875       -0.36   -0.461203  0.00236113
        2876       -0.36   -0.461168  0.00236057
        2877        -0.6   -0.461217  0.00236024
        2878       -0.52   -0.461237  0.00235951
        2879       -0.52   -0.461257  0.00235878
        2880       -0.28   -0.461194   0.0023588
        2881       -0.44   -0.461187  0.00235799
        2882       -0.52   -0.461207  0.00235726
        2883       -0.52   -0.461228  0.00235653
        2884       -0.44   -0.461221  0.00235573
        2885       -0.28   -0.461158  0.00235575
        2886       -0.52   -0.461178  0.00235502
        2887       -0.52   -0.461198  0.00235429
        2888       -0.52   -0.461219  0.00235356
        2889       -0.28   -0.461156  0.00235359
        2890       -0.36   -0.461121  0.00235303
        2891       -0.36   -0.461086  0.00235248
        2892       -0.44   -0.461079  0.00235168
        2893       -0.52   -0.461099  0.00235095
        2894        -0.6   -0.461147  0.00235063
        2895       -0.44    -0.46114  0.00234983
        2896       -0.52    -0.46116   0.0023491
        2897        -0.6   -0.461208  0.00234878
        2898       -0.68   -0.461284  0.00234919
        2899       -0.52   -0.461304  0.00234846
        2900       -0.28   -0.461241  0.00234848
        2901        -0.2   -0.461151   0.0023494
        2902       -0.36   -0.461116  0.00234885
        2903       -0.36   -0.461082   0.0023483
        2904        -0.6   -0.461129  0.00234798
        2905       -0.52    -0.46115  0.00234726
        2906        -0.6   -0.461198  0.00234693
        2907        -0.6   -0.461245  0.00234661
        2908        -0.6   -0.461293  0.00234629
        2909       -0.44   -0.461286   0.0023455
        2910       -0.44   -0.461278   0.0023447
        2911       -0.28   -0.461216  0.00234472
        2912        -0.2   -0.461126  0.00234563
        2913       -0.52   -0.461147  0.00234491
        2914        -0.6   -0.461194  0.00234459
        2915       -0.52   -0.461214  0.00234388
        2916       -0.44   -0.461207  0.00234308
        2917       -0.36   -0.461172  0.00234254
        2918       -0.44   -0.461165  0.00234175
        2919       -0.36   -0.461131   0.0023412
        2920       -0.52   -0.461151  0.00234049
        2921       -0.68   -0.461226  0.00234088
        2922       -0.44   -0.461218  0.00234009
        2923       -0.28   -0.461156  0.00234011
        2924       -0.28   -0.461094  0.00234013
        2925       -0.52   -0.461115  0.00233942
        2926       -0.36    -0.46108  0.00233888
        2927       -0.44   -0.461073  0.00233809
        2928       -0.44   -0.461066   0.0023373
        2929       -0.52   -0.461086  0.00233659
        2930       -0.44   -0.461078   0.0023358
        2931       -0.52   -0.461099  0.00233509
        2932       -0.68   -0.461173  0.00233549
        2933        -0.6   -0.461221  0.00233517
        2934       -0.28   -0.461159  0.00233519
        2935        -0.2    -0.46107  0.00233609
        2936       -0.52    -0.46109  0.00233538
        2937       -0.36   -0.461055  0.00233484
        2938        -0.6   -0.461103  0.00233453
        2939       -0.36   -0.461068  0.00233398
        2940       -0.44   -0.461061   0.0023332
        2941       -0.44   -0.461054  0.00233242
        2942       -0.44   -0.461047  0.00233164
        2943       -0.28   -0.460985  0.00233166
        2944       -0.28   -0.460924  0.00233167
        2945       -0.28   -0.460862  0.00233169
        2946        -0.6    -0.46091  0.00233138
        2947       -0.68   -0.460984  0.00233177
        2948       -0.52   -0.461004  0.00233107
        2949       -0.44   -0.460997  0.00233029
        2950       -0.36   -0.460963  0.00232975
        2951       -0.28   -0.460901  0.00232977
        2952       -0.44   -0.460894  0.00232899
        2953       -0.44   -0.460887  0.00232821
        2954       -0.36   -0.460853  0.00232767
        2955        -0.2   -0.460765  0.00232856
        2956       -0.36   -0.460731  0.00232802
        2957        -0.6   -0.460778  0.00232771
        2958       -0.52   -0.460798  0.00232701
        2959       -0.68   -0.460872   0.0023274
        2960        -0.6   -0.460919  0.00232709
        2961       -0.36   -0.460885  0.00232655
        2962       -0.44   -0.460878  0.00232578
        2963       -0.28   -0.460817  0.00232579
        2964        -0.6   -0.460864  0.00232548
        2965        -0.6   -0.460911  0.00232517
        2966       -0.52   -0.460931  0.00232447
        2967       -0.68   -0.461004  0.00232486
        2968        -0.6   -0.461051  0.00232455
        2969       -0.28    -0.46099  0.00232457
        2970        -0.6   -0.461037  0.00232426
        2971       -0.52   -0.461057  0.00232356
        2972       -0.36   -0.461023  0.00232303
        2973        -0.2   -0.460935   0.0023239
        2974       -0.44   -0.460928  0.00232313
        2975       -0.52   -0.460948  0.00232244
        2976       -0.52   -0.460968  0.00232174
        2977       -0.04   -0.460826  0.00232526
        2978       -0.44   -0.460819  0.00232449
        2979        -0.2   -0.460732  0.00232536
        2980       -0.36   -0.460698  0.00232483
        2981       -0.44   -0.460691  0.00232406
        2982       -0.36   -0.460657  0.00232352
        2983       -0.44    -0.46065  0.00232275
        2984        -0.2   -0.460563  0.00232362
        2985       -0.36   -0.460529  0.00232308
        2986       -0.36   -0.460496  0.00232255
        2987        -0.2   -0.460408  0.00232341
        2988       -0.12   -0.460295  0.00232542
        2989       -0.44   -0.460288  0.00232465
        2990       -0.36   -0.460254  0.00232412
        2991       -0.36   -0.460221  0.00232358
        2992        -0.6   -0.460267  0.00232328
        2993        -0.6   -0.460314  0.00232297
        2994       -0.36   -0.460281  0.00232244
        2995       -0.52   -0.460301  0.00232175
        2996       -0.52    -0.46032  0.00232106
        2997       -0.52    -0.46034  0.00232037
        2998       -0.28    -0.46028  0.00232037
        2999       -0.28    -0.46022  0.00232038
        3000       -0.44   -0.460213  0.00231961
        3001        -0.6    -0.46026  0.00231931
        3002        -0.6   -0.460306    0.002319
        3003       -0.36   -0.460273  0.00231847
        3004       -0.36    -0.46024  0.00231794
        3005       -0.44   -0.460233  0.00231718
        3006       -0.44   -0.460226  0.00231642
        3007       -0.28   -0.460166  0.00231642
        3008       -0.52   -0.460186  0.00231574
        3009       -0.36   -0.460153  0.00231521
        3010       -0.36    -0.46012  0.00231468
        3011       -0.36   -0.460086  0.00231415
        3012       -0.44    -0.46008  0.00231339
        3013       -0.44   -0.460073  0.00231263
        3014       -0.36    -0.46004   0.0023121
        3015       -0.44   -0.460033  0.00231134
        3016       -0.36       -0.46  0.00231082
        3017       -0.36   -0.459967  0.00231029
        3018       -0.36   -0.459934  0.00230976
        3019       -0.44   -0.459927    0.002309
        3020       -0.44   -0.459921  0.00230825
        3021       -0.36   -0.459887  0.00230772
        3022        -0.2   -0.459801  0.00230856
        3023       -0.44   -0.459795   0.0023078
        3024       -0.44   -0.459788  0.00230705
        3025       -0.36   -0.459755  0.00230652
        3026        -0.6   -0.459802  0.00230623
        3027        -0.6   -0.459848  0.00230593
        3028       -0.52   -0.459868  0.00230525
        3029       -0.52   -0.459888  0.00230458
        3030       -0.52   -0.459908   0.0023039
        3031       -0.28   -0.459848  0.00230391
        3032       -0.52   -0.459868  0.00230323
        3033       -0.76   -0.459967   0.0023046
        3034       -0.68    -0.46004  0.00230498
        3035        -0.6   -0.460086  0.00230468
        3036       -0.68   -0.460158  0.00230506
        3037       -0.52   -0.460178  0.00230439
        3038       -0.44   -0.460171  0.00230364
        3039       -0.52   -0.460191  0.00230296
        3040       -0.12   -0.460079  0.00230492
        3041       -0.44   -0.460072  0.00230417
        3042       -0.44   -0.460066  0.00230343
        3043       -0.36   -0.460033   0.0023029
        3044       -0.36       -0.46  0.00230238
        3045       -0.36   -0.459967  0.00230186
        3046        -0.6   -0.460013  0.00230156
        3047       -0.52   -0.460033  0.00230089
        3048        -0.6   -0.460079   0.0023006
        3049       -0.36   -0.460046  0.00230008
        3050       -0.44   -0.460039  0.00229933
        3051        -0.6   -0.460085  0.00229903
        3052       -0.28   -0.460026  0.00229904
        3053       -0.44    -0.46002  0.00229829
        3054       -0.12   -0.459908  0.00230024
        3055       -0.44   -0.459902  0.00229949
        3056        -0.6   -0.459948   0.0022992
        3057       -0.52   -0.459967  0.00229853
        3058       -0.68   -0.460039   0.0022989
        3059       -0.44   -0.460033  0.00229816
        3060       -0.28   -0.459974  0.00229816
        3061        -0.2   -0.459889  0.00229898
        3062        -0.6   -0.459935  0.00229869
        3063       -0.76   -0.460033  0.00230002
        3064       -0.52   -0.460052  0.00229936
        3065        -0.6   -0.460098  0.00229906
        3066       -0.52   -0.460117  0.00229839
        3067        -0.6   -0.460163  0.00229809
        3068       -0.28   -0.460104   0.0022981
        3069        -0.6    -0.46015   0.0022978
        3070       -0.36   -0.460117  0.00229728
        3071       -0.36   -0.460085  0.00229677
        3072       -0.44   -0.460078  0.00229603
        3073       -0.44   -0.460072  0.00229529
        3074       -0.36   -0.460039  0.00229477
        3075       -0.28    -0.45998  0.00229477
        3076       -0.52       -0.46  0.00229411
        3077       -0.36   -0.459968   0.0022936
        3078       -0.52   -0.459987  0.00229293
        3079        -0.2   -0.459903  0.00229374
        3080       -0.52   -0.459922  0.00229308
        3081       -0.12   -0.459812  0.00229499
        3082        -0.2   -0.459727  0.00229579
        3083       -0.44   -0.459721  0.00229506
        3084       -0.28   -0.459663  0.00229505
        3085       -0.44   -0.459656  0.00229432
        3086       -0.36   -0.459624   0.0022938
        3087       -0.36   -0.459592  0.00229328
        3088       -0.12   -0.459482  0.00229518
        3089       -0.52   -0.459501  0.00229452
        3090        -0.6   -0.459547  0.00229423
        3091       -0.52   -0.459566  0.00229357
        3092       -0.68   -0.459638  0.00229393
        3093       -0.52   -0.459657  0.00229327
        3094       -0.36   -0.459625  0.00229276
        3095       -0.44   -0.459619  0.00229203
        3096       -0.36   -0.459587  0.00229151
        3097       -0.36   -0.459554    0.002291
        3098       -0.52   -0.459574  0.00229034
        3099       -0.52   -0.459593  0.00228969
        3100       -0.36   -0.459561  0.00228917
        3101       -0.44   -0.459555  0.00228844
        3102       -0.36   -0.459523  0.00228793
        3103       -0.44   -0.459517   0.0022872
        3104       -0.52   -0.459536  0.00228655
        3105       -0.52   -0.459556  0.00228589
        3106       -0.52   -0.459575  0.00228524
        3107       -0.52   -0.459594  0.00228459
        3108       -0.76   -0.459691   0.0022859
        3109       -0.44   -0.459685  0.00228517
        3110       -0.68   -0.459756  0.00228553
        3111        -0.6   -0.459801  0.00228524
        3112       -0.68   -0.459871   0.0022856
        3113       -0.36   -0.459839   0.0022851
        3114       -0.36   -0.459807  0.00228459
        3115       -0.36   -0.459775  0.00228408
        3116       -0.52   -0.459795  0.00228343
        3117       -0.36   -0.459763  0.00228292
        3118       -0.52   -0.459782  0.00228227
        3119       -0.28   -0.459724  0.00228226
        3120       -0.52   -0.459744  0.00228161
        3121       -0.28   -0.459686  0.00228161
        3122        -0.6   -0.459731  0.00228132
        3123       -0.52    -0.45975  0.00228067
        3124       -0.52    -0.45977  0.00228002
        3125        -0.6   -0.459814  0.00227974
        3126       -0.52   -0.459834  0.00227909
        3127       -0.44   -0.459827  0.00227837
        3128       -0.52   -0.459847  0.00227772
        3129       -0.44    -0.45984    0.002277
        3130       -0.52   -0.459859  0.00227636
        3131       -0.44   -0.459853  0.00227564
        3132       -0.52   -0.459872  0.00227499
        3133       -0.36    -0.45984  0.00227449
        3134       -0.36   -0.459809  0.00227399
        3135       -0.28   -0.459751  0.00227398
        3136       -0.52    -0.45977  0.00227334
        3137       -0.44   -0.459764  0.00227262
        3138       -0.52   -0.459783  0.00227198
        3139       -0.44   -0.459777  0.00227127
        3140       -0.28    -0.45972  0.00227126
        3141       -0.44   -0.459713  0.00227055
        3142       -0.36   -0.459682  0.00227005
        3143        -0.6   -0.459726  0.00226977
        3144        -0.6   -0.459771  0.00226948
        3145        -0.6   -0.459816   0.0022692
        3146       -0.44   -0.459809  0.00226849
        3147        -0.6   -0.459854   0.0022682
        3148       -0.68   -0.459924  0.00226856
        3149       -0.76   -0.460019  0.00226984
        3150        -0.6   -0.460063  0.00226955
        3151       -0.44   -0.460057  0.00226884
        3152       -0.44   -0.460051  0.00226813
        3153       -0.52    -0.46007  0.00226749
        3154       -0.44   -0.460063  0.00226678
        3155       -0.28   -0.460006  0.00226678
        3156        -0.2   -0.459924  0.00226756
        3157       -0.28   -0.459867  0.00226756
        3158       -0.12   -0.459759  0.00226939
        3159       -0.52   -0.459778  0.00226875
        3160       -0.52   -0.459797  0.00226812
        3161       -0.44   -0.459791  0.00226741
        3162       -0.52    -0.45981  0.00226677
        3163       -0.44   -0.459804  0.00226606
        3164       -0.44   -0.459798  0.00226536
        3165       -0.28   -0.459741  0.00226535
        3166        -0.6   -0.459785  0.00226507
        3167       -0.44   -0.459779  0.00226436
        3168       -0.52   -0.459798  0.00226373
        3169       -0.44   -0.459792  0.00226302
        3170       -0.52   -0.459811  0.00226239
        3171       -0.52    -0.45983  0.00226175
        3172       -0.44   -0.459823  0.00226105
        3173       -0.52   -0.459842  0.00226042
        3174        -0.6   -0.459887  0.00226014
        3175       -0.52   -0.459906   0.0022595
        3176       -0.52   -0.459924  0.00225887
        3177        -0.6   -0.459969  0.00225859
        3178       -0.52   -0.459987  0.00225796
        3179       -0.44   -0.459981  0.00225726
        3180       -0.28   -0.459925  0.00225726
        3181       -0.52   -0.459943  0.00225663
        3182        -0.6   -0.459987  0.00225635
        3183       -0.52   -0.460006  0.00225572
        3184       -0.36   -0.459975  0.00225523
        3185       -0.52   -0.459994   0.0022546
        3186       -0.44   -0.459987   0.0022539
        3187       -0.36   -0.459956  0.00225341
        3188       -0.44    -0.45995  0.00225271
        3189       -0.36   -0.459918  0.00225222
        3190       -0.36   -0.459887  0.00225173
        3191       -0.52   -0.459906  0.00225111
        3192       -0.44     -0.4599  0.00225041
        3193        -0.6   -0.459944  0.00225013
        3194       -0.68   -0.460013  0.00225048
        3195       -0.68   -0.460081  0.00225083
        3196       -0.52     -0.4601  0.00225021
        3197        -0.6   -0.460144  0.00224993
        3198       -0.76   -0.460238  0.00225118
        3199       -0.52   -0.460256  0.00225055
        3200       -0.52   -0.460275  0.00224993
        3201       -0.52   -0.460294   0.0022493
        3202       -0.52   -0.460312  0.00224867
        3203       -0.36   -0.460281  0.00224819
        3204       -0.28   -0.460225  0.00224819
        3205        -0.2   -0.460144  0.00224896
        3206       -0.36   -0.460112  0.00224847
        3207       -0.52   -0.460131  0.00224785
        3208       -0.44   -0.460125  0.00224716
        3209       -0.44   -0.460118  0.00224647
        3210       -0.28   -0.460062  0.00224647
        3211       -0.44   -0.460056  0.00224578
        3212       -0.44    -0.46005  0.00224508
        3213       -0.36   -0.460019   0.0022446
        3214       -0.44   -0.460012  0.00224391
        3215       -0.44   -0.460006  0.00224322
        3216       -0.44       -0.46  0.00224253
        3217       -0.52   -0.460019  0.00224191
        3218       -0.44   -0.460012  0.00224123
        3219       -0.52   -0.460031  0.00224061
        3220       -0.52    -0.46005  0.00223999
        3221        -0.6   -0.460093  0.00223972
        3222       -0.44   -0.460087  0.00223903
        3223       -0.52   -0.460105  0.00223841
        3224        -0.6   -0.460149  0.00223814
        3225        -0.6   -0.460192  0.00223786
        3226        -0.6   -0.460236  0.00223759
        3227       -0.52   -0.460254  0.00223697
        3228       -0.52   -0.460273  0.00223636
        3229       -0.28   -0.460217  0.00223636
        3230       -0.44   -0.460211  0.00223568
        3231       -0.36    -0.46018   0.0022352
        3232       -0.44   -0.460173  0.00223452
        3233       -0.36   -0.460142  0.00223404
        3234       -0.36   -0.460111  0.00223356
        3235       -0.44   -0.460105  0.00223288
        3236       -0.52   -0.460124  0.00223227
        3237       -0.36   -0.460093  0.00223179
        3238       -0.52   -0.460111  0.00223118
        3239       -0.52    -0.46013  0.00223057
        3240       -0.52   -0.460148  0.00222996
        3241       -0.52   -0.460167  0.00222935
        3242       -0.44    -0.46016  0.00222867
        3243       -0.44   -0.460154  0.00222799
        3244        -0.6   -0.460197  0.00222772
        3245       -0.68   -0.460265  0.00222806
        3246       -0.52   -0.460283  0.00222745
        3247       -0.36   -0.460253  0.00222698
        3248       -0.44   -0.460246   0.0022263
        3249       -0.36   -0.460215  0.00222583
        3250       -0.44   -0.460209  0.00222515
        3251       -0.36   -0.460178  0.00222468
        3252       -0.12   -0.460074  0.00222646
        3253        -0.6   -0.460117  0.00222619
        3254       -0.52   -0.460135  0.00222558
        3255       -0.28    -0.46008  0.00222558
        3256       -0.36   -0.460049  0.00222511
        3257       -0.52   -0.460068  0.00222451
        3258       -0.44   -0.460061  0.00222383
        3259       -0.44   -0.460055  0.00222316
        3260       -0.52   -0.460074  0.00222255
        3261        -0.6   -0.460117  0.00222229
        3262       -0.52   -0.460135  0.00222168
        3263        -0.6   -0.460178  0.00222141
        3264       -0.68   -0.460245  0.00222175
        3265       -0.44   -0.460239  0.00222108
        3266       -0.36   -0.460208  0.00222061
        3267       -0.44   -0.460202  0.00221994
        3268       -0.52    -0.46022  0.00221934
        3269        -0.2   -0.460141  0.00222009
        3270       -0.44   -0.460135  0.00221942
        3271        -0.6   -0.460177  0.00221915
        3272        -0.6    -0.46022  0.00221888
        3273        -0.6   -0.460263  0.00221862
        3274       -0.36   -0.460232  0.00221815
        3275       -0.44   -0.460226  0.00221748
        3276        -0.6   -0.460269  0.00221721
        3277       -0.44   -0.460262  0.00221655
        3278       -0.68   -0.460329  0.00221688
        3279       -0.44   -0.460323  0.00221622
        3280       -0.68    -0.46039  0.00221655
        3281        -0.6   -0.460433  0.00221628
        3282       -0.52   -0.460451  0.00221568
        3283        -0.6   -0.460493  0.00221542
        3284        -0.6   -0.460536  0.00221515
        3285       -0.28   -0.460481  0.00221516
        3286       -0.52   -0.460499  0.00221456
        3287       -0.28   -0.460444  0.00221456
        3288        -0.6   -0.460487   0.0022143
        3289       -0.44    -0.46048  0.00221363
        3290       -0.28   -0.460426  0.00221364
        3291       -0.44   -0.460419  0.00221297
        3292       -0.36   -0.460389  0.00221251
        3293       -0.44   -0.460383  0.00221185
        3294       -0.36   -0.460352  0.00221139
        3295       -0.36   -0.460322  0.00221093
        3296        -0.2   -0.460243  0.00221167
        3297       -0.36   -0.460212   0.0022112
        3298       -0.52    -0.46023  0.00221061
        3299       -0.76   -0.460321   0.0022118
        3300       -0.36   -0.460291  0.00221134
        3301       -0.44   -0.460285  0.00221068
        3302       -0.44   -0.460279  0.00221002
        3303       -0.52   -0.460297  0.00220943
        3304       -0.44   -0.460291  0.00220877
        3305       -0.44   -0.460284  0.00220811
        3306       -0.28    -0.46023  0.00220811
        3307       -0.44   -0.460224  0.00220745
        3308       -0.44   -0.460218  0.00220679
        3309        -0.6    -0.46026  0.00220653
        3310        -0.6   -0.460302  0.00220627
        3311       -0.44   -0.460296  0.00220561
        3312       -0.44    -0.46029  0.00220495
        3313       -0.52   -0.460308  0.00220436
        3314       -0.52   -0.460326  0.00220377
        3315       -0.44    -0.46032  0.00220311
        3316        -0.6   -0.460362  0.00220285
        3317       -0.52    -0.46038  0.00220226
        3318       -0.52   -0.460398  0.00220167
        3319       -0.44   -0.460392  0.00220101
        3320       -0.44   -0.460386  0.00220036
        3321       -0.44   -0.460379  0.00219971
        3322       -0.44   -0.460373  0.00219905
        3323        -0.6   -0.460415  0.00219879
        3324       -0.36   -0.460385  0.00219834
        3325       -0.36   -0.460355  0.00219788
        3326       -0.52   -0.460373   0.0021973
        3327       -0.28   -0.460319  0.00219731
        3328       -0.28   -0.460264  0.00219731
        3329       -0.44   -0.460258  0.00219666
        3330       -0.44   -0.460252  0.00219601
        3331       -0.44   -0.460246  0.00219536
        3332       -0.36   -0.460216  0.00219491
        3333       -0.12   -0.460114  0.00219662
        3334       -0.52   -0.460132  0.00219603
        3335       -0.52    -0.46015  0.00219545
        3336       -0.44   -0.460144   0.0021948
        3337       -0.44   -0.460138  0.00219415
        3338       -0.28   -0.460084  0.00219416
        3339       -0.36   -0.460054   0.0021937
        3340        -0.2   -0.459976  0.00219443
        3341       -0.36   -0.459946  0.00219398
        3342       -0.52   -0.459964  0.00219339
        3343       -0.44   -0.459958  0.00219275
        3344       -0.28   -0.459904  0.00219275
        3345       -0.44   -0.459898   0.0021921
        3346       -0.44   -0.459892  0.00219146
        3347       -0.52    -0.45991  0.00219087
        3348       -0.44   -0.459904  0.00219023
        3349       -0.52   -0.459922  0.00218965
        3350       -0.44   -0.459916    0.002189
        3351       -0.44    -0.45991  0.00218836
        3352       -0.44   -0.459905  0.00218771
        3353        -0.6   -0.459946  0.00218746
        3354       -0.44    -0.45994  0.00218681
        3355       -0.44   -0.459934  0.00218617
        3356       -0.44   -0.459928  0.00218553
        3357       -0.44   -0.459923  0.00218488
        3358       -0.36   -0.459893  0.00218444
        3359        -0.2   -0.459815  0.00218516
        3360       -0.36   -0.459786  0.00218471
        3361       -0.52   -0.459804  0.00218413
        3362        -0.6   -0.459845  0.00218388
        3363       -0.52   -0.459863   0.0021833
        3364       -0.28    -0.45981  0.00218331
        3365        -0.6   -0.459851  0.00218306
        3366       -0.68   -0.459917  0.00218339
        3367       -0.52   -0.459935  0.00218281
