#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         936    0.837954     0.91372  0.00603071
         937    0.837485    0.913639  0.00602482
         938    0.837008    0.913557  0.00601895
         939    0.836527    0.913475   0.0060131
         940    0.836044    0.913393  0.00600727
         941     0.83556     0.91331  0.00600145
         942    0.835077    0.913227  0.00599566
         943    0.834596    0.913144  0.00598988
         944    0.834122     0.91306  0.00598412
         945    0.833656    0.912976  0.00597838
         946    0.833199    0.912892  0.00597265
         947    0.832751    0.912807  0.00596694
         948    0.832315    0.912722  0.00596125
         949    0.831892    0.912637  0.00595558
         950    0.831481    0.912552  0.00594992
         951    0.831086    0.912466  0.00594429
         952    0.830706     0.91238  0.00593866
         953    0.830342    0.912294  0.00593305
         954    0.829994    0.912208  0.00592746
         955     0.82966    0.912121  0.00592189
         956    0.829339    0.912035  0.00591632
         957    0.829032    0.911948  0.00591078
         958    0.828736    0.911861  0.00590525
         959    0.828451    0.911774  0.00589973
         960    0.828175    0.911687  0.00589423
         961    0.827906      0.9116  0.00588874
         962    0.827643    0.911513  0.00588326
         963    0.827384    0.911425   0.0058778
         964    0.827124    0.911338  0.00587235
         965    0.826862     0.91125  0.00586692
         966    0.826596    0.911163   0.0058615
         967    0.826323    0.911075   0.0058561
         968     0.82604    0.910987  0.00585071
         969    0.825745    0.910899  0.00584533
         970    0.825437    0.910811  0.00583997
         971    0.825112    0.910723  0.00583462
         972    0.824768    0.910634  0.00582929
         973    0.824402    0.910546  0.00582397
         974    0.824013    0.910457  0.00581867
         975    0.823601    0.910368  0.00581338
         976    0.823163    0.910278  0.00580811
         977    0.822698    0.910189  0.00580286
         978    0.822205    0.910099  0.00579762
         979    0.821684    0.910008  0.00579241
         980    0.821135    0.909918   0.0057872
         981    0.820557    0.909827  0.00578202
         982     0.81995    0.909735  0.00577686
         983    0.819315    0.909643  0.00577171
         984    0.818653    0.909551  0.00576659
         985    0.817964    0.909458  0.00576148
         986    0.817251    0.909364   0.0057564
         987    0.816514     0.90927  0.00575134
         988    0.815757    0.909175  0.00574629
         989    0.814982     0.90908  0.00574127
         990     0.81419    0.908984  0.00573627
         991    0.813383    0.908888   0.0057313
         992    0.812565    0.908791  0.00572634
         993    0.811736    0.908693  0.00572141
         994    0.810899    0.908595   0.0057165
         995    0.810056    0.908496  0.00571161
         996    0.809211    0.908396  0.00570675
         997    0.808365    0.908296   0.0057019
         998     0.80752    0.908195  0.00569709
         999    0.806677    0.908093  0.00569229
        1000    0.805838    0.907991  0.00568751
        1001    0.805005    0.907888  0.00568276
        1002    0.804181    0.907784  0.00567803
        1003    0.803367     0.90768  0.00567333
        1004    0.802564    0.907576  0.00566864
        1005    0.801775     0.90747  0.00566398
        1006    0.801001    0.907364  0.00565934
        1007    0.800242    0.907258  0.00565472
        1008    0.799499    0.907151  0.00565012
        1009    0.798773    0.907044  0.00564554
        1010    0.798065    0.906936  0.00564098
        1011    0.797376    0.906828  0.00563644
        1012    0.796706    0.906719  0.00563192
        1013    0.796057    0.906609  0.00562742
        1014    0.795428      0.9065  0.00562294
        1015    0.794821     0.90639  0.00561848
        1016    0.794235    0.906279  0.00561403
        1017    0.793672    0.906169   0.0056096
        1018    0.793132    0.906058  0.00560519
        1019    0.792617    0.905946   0.0056008
        1020    0.792126    0.905835  0.00559642
        1021    0.791661    0.905723  0.00559205
        1022    0.791222    0.905611   0.0055877
        1023    0.790811    0.905499  0.00558337
        1024    0.790428    0.905386  0.00557905
        1025    0.790073    0.905274  0.00557474
        1026    0.789746    0.905161  0.00557044
        1027     0.78945    0.905048  0.00556616
        1028    0.789185    0.904936  0.00556188
        1029    0.788952    0.904823  0.00555762
        1030    0.788751     0.90471  0.00555337
        1031    0.788583    0.904598  0.00554912
        1032    0.788449    0.904485  0.00554489
        1033    0.788349    0.904373  0.00554066
        1034    0.788285     0.90426  0.00553644
        1035    0.788258    0.904148  0.00553222
        1036    0.788268    0.904037  0.00552801
        1037    0.788317    0.903925  0.00552381
        1038    0.788406    0.903814  0.00551961
        1039    0.788536    0.903703  0.00551541
        1040    0.788709    0.903592  0.00551122
        1041    0.788926    0.903482  0.00550702
        1042    0.789188    0.903372  0.00550283
        1043    0.789495    0.903263  0.00549864
        1044     0.78985    0.903155  0.00549444
        1045    0.790254    0.903046  0.00549025
        1046    0.790709    0.902939  0.00548605
        1047    0.791214    0.902832  0.00548185
        1048    0.791772    0.902726  0.00547764
        1049    0.792385    0.902621  0.00547343
        1050    0.793054    0.902517  0.00546921
        1051     0.79378    0.902413  0.00546498
        1052    0.794564    0.902311  0.00546075
        1053    0.795409    0.902209  0.00545651
        1054    0.796315    0.902109  0.00545226
        1055    0.797283     0.90201  0.00544799
        1056    0.798313    0.901911  0.00544372
        1057    0.799406    0.901814  0.00543943
        1058    0.800561    0.901719  0.00543513
        1059     0.80178    0.901624  0.00543082
        1060    0.803061    0.901531  0.00542649
        1061    0.804404     0.90144  0.00542215
        1062    0.805807     0.90135  0.00541779
        1063    0.807268    0.901261  0.00541342
        1064    0.808784    0.901174  0.00540903
        1065    0.810354    0.901089  0.00540462
        1066    0.811975    0.901005   0.0054002
        1067    0.813642    0.900924  0.00539576
        1068    0.815351    0.900843   0.0053913
        1069    0.817097    0.900765  0.00538683
        1070    0.818873    0.900689  0.00538234
        1071    0.820676    0.900614  0.00537783
        1072    0.822501    0.900541  0.00537331
        1073    0.824341     0.90047  0.00536877
        1074    0.826189    0.900401  0.00536421
        1075    0.828041    0.900333  0.00535965
        1076    0.829893    0.900268  0.00535507
        1077    0.831737    0.900204  0.00535047
        1078    0.833568    0.900143  0.00534586
        1079    0.835381    0.900083  0.00534125
        1080    0.837171    0.900024  0.00533662
        1081    0.838932    0.899968  0.00533198
        1082    0.840659    0.899913  0.00532734
        1083    0.842348     0.89986  0.00532268
        1084    0.843995    0.899808  0.00531802
        1085    0.845598    0.899758  0.00531335
        1086    0.847151     0.89971  0.00530868
        1087    0.848653    0.899663  0.00530401
        1088      0.8501    0.899617  0.00529933
        1089    0.851492    0.899573  0.00529464
        1090    0.852826     0.89953  0.00528996
        1091    0.854101    0.899489  0.00528528
        1092    0.855315    0.899448  0.00528059
        1093    0.856467    0.899409  0.00527591
        1094    0.857557    0.899371  0.00527122
        1095    0.858584    0.899333  0.00526654
        1096    0.859549    0.899297  0.00526186
        1097    0.860451    0.899262  0.00525718
        1098    0.861291    0.899227  0.00525251
        1099    0.862068    0.899193  0.00524784
        1100    0.862784     0.89916  0.00524317
        1101     0.86344    0.899128  0.00523851
        1102    0.864037    0.899096  0.00523385
        1103    0.864577    0.899065   0.0052292
        1104    0.865063    0.899034  0.00522456
        1105    0.865495    0.899003  0.00521992
        1106    0.865875    0.898973  0.00521528
        1107    0.866207    0.898944  0.00521065
        1108    0.866491    0.898915  0.00520603
        1109    0.866733    0.898886  0.00520142
        1110    0.866937    0.898857  0.00519681
        1111    0.867103    0.898828  0.00519222
        1112    0.867237      0.8988  0.00518762
        1113    0.867342    0.898771  0.00518304
        1114     0.86742    0.898743  0.00517846
        1115    0.867477    0.898715   0.0051739
        1116    0.867516    0.898687  0.00516933
        1117    0.867541    0.898659  0.00516478
        1118    0.867555    0.898632  0.00516024
        1119    0.867562    0.898604   0.0051557
        1120    0.867566    0.898576  0.00515117
        1121     0.86757    0.898549  0.00514665
        1122    0.867578    0.898521  0.00514214
        1123    0.867595    0.898493  0.00513763
        1124    0.867622    0.898466  0.00513313
        1125    0.867661    0.898439  0.00512865
        1126    0.867715    0.898411  0.00512416
        1127    0.867785    0.898384  0.00511969
        1128    0.867873    0.898357  0.00511522
        1129    0.867981     0.89833  0.00511076
        1130    0.868111    0.898303  0.00510631
        1131    0.868262    0.898277  0.00510186
        1132    0.868435     0.89825  0.00509742
        1133     0.86863    0.898224  0.00509299
        1134    0.868845    0.898198  0.00508857
        1135    0.869081    0.898173  0.00508415
        1136    0.869337    0.898147  0.00507974
        1137    0.869612    0.898122  0.00507533
        1138    0.869905    0.898097  0.00507093
        1139    0.870215    0.898073  0.00506654
        1140    0.870539    0.898049  0.00506215
        1141    0.870876    0.898025  0.00505777
        1142    0.871226    0.898002   0.0050534
        1143    0.871586    0.897978  0.00504903
        1144    0.871952    0.897956  0.00504467
        1145    0.872324    0.897933  0.00504031
        1146    0.872701    0.897911  0.00503596
        1147    0.873079     0.89789  0.00503162
        1148    0.873458    0.897868  0.00502728
        1149    0.873835    0.897847  0.00502295
        1150     0.87421    0.897827  0.00501862
        1151    0.874581    0.897807   0.0050143
        1152    0.874946    0.897787  0.00500999
        1153    0.875308    0.897767  0.00500568
        1154    0.875663    0.897748  0.00500138
        1155    0.876014    0.897729  0.00499708
        1156     0.87636    0.897711  0.00499279
        1157      0.8767    0.897693  0.00498851
        1158    0.877034    0.897675  0.00498424
        1159    0.877365    0.897657  0.00497997
        1160    0.877693     0.89764   0.0049757
        1161     0.87802    0.897623  0.00497145
        1162    0.878347    0.897607   0.0049672
        1163    0.878674     0.89759  0.00496295
        1164    0.879004    0.897574  0.00495871
        1165    0.879337    0.897559  0.00495448
        1166    0.879676    0.897543  0.00495026
        1167    0.880024    0.897528  0.00494604
        1168     0.88038    0.897514  0.00494182
        1169    0.880746    0.897499  0.00493762
        1170    0.881123    0.897485  0.00493342
        1171    0.881514    0.897472  0.00492922
        1172    0.881921    0.897458  0.00492504
        1173    0.882343    0.897446  0.00492085
        1174    0.882783    0.897433  0.00491668
        1175    0.883242    0.897421  0.00491251
        1176     0.88372    0.897409  0.00490835
        1177    0.884221    0.897398  0.00490419
        1178    0.884743    0.897387  0.00490004
        1179    0.885289    0.897377  0.00489589
        1180    0.885858    0.897367  0.00489175
        1181     0.88645    0.897358  0.00488762
        1182    0.887065    0.897349  0.00488349
        1183    0.887705    0.897341  0.00487937
        1184     0.88837    0.897334  0.00487525
        1185    0.889057    0.897327  0.00487115
        1186    0.889768     0.89732  0.00486704
        1187    0.890501    0.897315  0.00486295
        1188    0.891256     0.89731  0.00485885
        1189    0.892034    0.897305  0.00485477
        1190    0.892832    0.897301  0.00485069
        1191     0.89365    0.897298  0.00484662
        1192    0.894484    0.897296  0.00484255
        1193    0.895333    0.897294   0.0048385
        1194    0.896195    0.897293  0.00483444
        1195    0.897069    0.897293   0.0048304
        1196    0.897953    0.897294  0.00482636
        1197    0.898844    0.897295  0.00482233
        1198    0.899738    0.897297   0.0048183
        1199    0.900634      0.8973  0.00481428
        1200    0.901527    0.897303  0.00481027
        1201    0.902417    0.897308  0.00480627
        1202    0.903301    0.897313  0.00480227
        1203    0.904175    0.897318  0.00479829
        1204    0.905037    0.897325  0.00479431
        1205    0.905884    0.897332  0.00479033
        1206    0.906713     0.89734  0.00478637
        1207    0.907521    0.897348  0.00478241
        1208    0.908307    0.897357  0.00477846
        1209    0.909067    0.897367  0.00477452
        1210    0.909799    0.897377  0.00477058
        1211    0.910501    0.897388  0.00476665
        1212     0.91117    0.897399  0.00476273
        1213    0.911806    0.897411  0.00475882
        1214    0.912408    0.897423  0.00475492
        1215    0.912972    0.897436  0.00475102
        1216    0.913498    0.897449  0.00474713
        1217    0.913985    0.897463  0.00474325
        1218    0.914433    0.897477  0.00473938
        1219    0.914841    0.897491  0.00473551
        1220    0.915209    0.897506  0.00473165
        1221    0.915537    0.897521   0.0047278
        1222    0.915825    0.897536  0.00472396
        1223    0.916075    0.897551  0.00472012
        1224    0.916287    0.897566  0.00471629
        1225    0.916461    0.897581  0.00471246
        1226    0.916599    0.897597  0.00470864
        1227    0.916702    0.897612  0.00470483
        1228    0.916772    0.897628  0.00470103
        1229    0.916809    0.897644  0.00469723
        1230    0.916816    0.897659  0.00469343
        1231    0.916795    0.897675  0.00468965
        1232    0.916748     0.89769  0.00468587
        1233    0.916676    0.897706  0.00468209
        1234    0.916582    0.897721  0.00467832
        1235    0.916468    0.897736  0.00467456
        1236    0.916336    0.897751   0.0046708
        1237    0.916186    0.897766  0.00466705
        1238     0.91602    0.897781   0.0046633
        1239    0.915839    0.897795  0.00465956
        1240    0.915647     0.89781  0.00465582
        1241    0.915444    0.897824  0.00465209
        1242    0.915231    0.897838  0.00464837
        1243    0.915009    0.897852  0.00464465
        1244    0.914777    0.897866  0.00464094
        1245    0.914535    0.897879  0.00463723
        1246    0.914283    0.897892  0.00463353
        1247     0.91402    0.897905  0.00462983
        1248    0.913746    0.897918  0.00462614
        1249    0.913459     0.89793  0.00462245
        1250    0.913158    0.897942  0.00461877
        1251     0.91284    0.897954  0.00461509
        1252    0.912504    0.897966  0.00461142
        1253    0.912148    0.897977  0.00460775
        1254    0.911769    0.897988  0.00460409
        1255    0.911363    0.897999  0.00460043
        1256    0.910926    0.898009  0.00459678
        1257    0.910454    0.898019  0.00459314
        1258    0.909944    0.898028   0.0045895
        1259    0.909392    0.898038  0.00458586
        1260    0.908795    0.898046  0.00458223
        1261    0.908147    0.898054   0.0045786
        1262    0.907442    0.898061  0.00457498
        1263    0.906673    0.898068  0.00457136
        1264    0.905836    0.898074  0.00456775
        1265    0.904926     0.89808  0.00456414
        1266    0.903936    0.898085  0.00456054
        1267    0.902862    0.898088  0.00455694
        1268    0.901699    0.898091  0.00455335
        1269    0.900442    0.898093  0.00454976
        1270    0.899085    0.898094  0.00454618
        1271    0.897624    0.898093   0.0045426
        1272    0.896055    0.898092  0.00453903
        1273     0.89437    0.898089  0.00453546
        1274    0.892566    0.898085  0.00453191
        1275    0.890641    0.898079  0.00452836
        1276     0.88859    0.898071  0.00452481
        1277    0.886411    0.898062  0.00452128
        1278      0.8841    0.898051  0.00451775
        1279    0.881657    0.898038  0.00451424
        1280    0.879079    0.898024  0.00451074
        1281    0.876367    0.898007  0.00450725
        1282    0.873521    0.897988  0.00450377
        1283    0.870542    0.897966  0.00450031
        1284    0.867433    0.897942  0.00449687
        1285    0.864196    0.897916  0.00449345
        1286    0.860836    0.897887  0.00449005
        1287    0.857355    0.897856  0.00448667
        1288    0.853761    0.897822  0.00448332
        1289    0.850059    0.897785  0.00447999
        1290    0.846255    0.897745   0.0044767
        1291    0.842359    0.897702  0.00447343
        1292    0.838377    0.897656  0.00447021
        1293    0.834322    0.897607  0.00446702
        1294    0.830202    0.897555  0.00446387
        1295    0.826029    0.897499  0.00446076
        1296    0.821816    0.897441  0.00445771
        1297    0.817573    0.897379  0.00445469
        1298    0.813315    0.897315  0.00445173
        1299    0.809055    0.897247  0.00444882
        1300    0.804807    0.897176  0.00444597
        1301    0.800585    0.897101  0.00444317
        1302    0.796406    0.897024  0.00444043
        1303    0.792283    0.896944  0.00443775
        1304    0.788232     0.89686  0.00443513
        1305    0.784267    0.896774  0.00443257
        1306    0.780404    0.896685  0.00443007
        1307    0.776658    0.896593  0.00442764
        1308    0.773044    0.896499  0.00442526
        1309    0.769576    0.896402  0.00442294
        1310    0.766269    0.896302  0.00442068
        1311    0.763135    0.896201  0.00441847
        1312    0.760187    0.896097  0.00441632
        1313    0.757436    0.895991  0.00441422
        1314    0.754895    0.895884  0.00441217
        1315    0.752572    0.895775  0.00441016
        1316    0.750476    0.895665  0.00440819
        1317    0.748616    0.895553  0.00440626
        1318    0.746995     0.89544  0.00440435
        1319    0.745618    0.895327  0.00440248
        1320     0.74449    0.895212  0.00440063
        1321    0.743611    0.895098  0.00439879
        1322    0.742983    0.894983  0.00439697
        1323    0.742606    0.894867  0.00439515
        1324    0.742477    0.894752  0.00439334
        1325    0.742593    0.894638  0.00439153
        1326     0.74295    0.894523   0.0043897
        1327    0.743541    0.894409  0.00438787
        1328     0.74436    0.894296  0.00438602
        1329    0.745399    0.894184  0.00438415
        1330    0.746647    0.894073  0.00438226
        1331    0.748098    0.893964  0.00438034
        1332    0.749739    0.893855  0.00437839
        1333    0.751561    0.893749   0.0043764
        1334    0.753553    0.893644  0.00437438
        1335    0.755701     0.89354  0.00437233
        1336    0.757994    0.893439  0.00437023
        1337    0.760417    0.893339   0.0043681
        1338    0.762958    0.893242  0.00436592
        1339    0.765603    0.893147   0.0043637
        1340     0.76834    0.893053  0.00436144
        1341    0.771154    0.892963  0.00435913
        1342    0.774033    0.892874  0.00435678
        1343    0.776964    0.892788  0.00435439
        1344    0.779933    0.892704  0.00435196
        1345    0.782929    0.892622  0.00434949
        1346     0.78594    0.892543  0.00434698
        1347    0.788953    0.892466  0.00434444
        1348    0.791956    0.892391  0.00434185
        1349    0.794938    0.892319  0.00433924
        1350    0.797887    0.892249  0.00433659
        1351    0.800793    0.892181   0.0043339
        1352    0.803647    0.892116  0.00433119
        1353    0.806438    0.892053  0.00432845
        1354    0.809158    0.891991  0.00432569
        1355    0.811799    0.891932   0.0043229
        1356    0.814352    0.891875  0.00432009
        1357    0.816809     0.89182  0.00431726
        1358    0.819165    0.891766  0.00431442
        1359    0.821411    0.891714  0.00431155
        1360    0.823543    0.891664  0.00430867
        1361    0.825555    0.891616  0.00430578
        1362     0.82744    0.891569  0.00430288
        1363    0.829193    0.891523  0.00429996
        1364    0.830811    0.891478  0.00429704
        1365    0.832289    0.891435  0.00429411
        1366    0.833622    0.891393  0.00429118
        1367    0.834807    0.891351  0.00428824
        1368    0.835841    0.891311   0.0042853
        1369    0.836723    0.891271  0.00428235
        1370     0.83745    0.891231  0.00427941
        1371    0.838021    0.891193  0.00427646
        1372    0.838434    0.891154  0.00427352
        1373    0.838687    0.891116  0.00427057
        1374    0.838782    0.891078  0.00426764
        1375    0.838716     0.89104   0.0042647
        1376    0.838491    0.891002  0.00426177
        1377    0.838106    0.890963  0.00425885
        1378    0.837564    0.890924  0.00425594
        1379    0.836866    0.890885  0.00425303
        1380    0.836015    0.890846  0.00425014
        1381    0.835014    0.890805  0.00424725
        1382    0.833866    0.890764  0.00424438
        1383    0.832573    0.890722  0.00424152
        1384    0.831138    0.890679  0.00423867
        1385    0.829566    0.890635  0.00423584
        1386    0.827861    0.890589  0.00423303
        1387     0.82603    0.890543  0.00423023
        1388    0.824078    0.890495  0.00422745
        1389    0.822012    0.890446   0.0042247
        1390    0.819838    0.890395  0.00422196
        1391    0.817562    0.890342  0.00421925
        1392    0.815193    0.890288  0.00421657
        1393    0.812738    0.890233  0.00421391
        1394    0.810208    0.890175  0.00421128
        1395    0.807609    0.890116  0.00420867
        1396    0.804952    0.890055   0.0042061
        1397    0.802246    0.889992  0.00420356
        1398      0.7995    0.889928  0.00420105
        1399    0.796723    0.889861  0.00419858
        1400    0.793925    0.889792  0.00419614
        1401    0.791116    0.889722  0.00419373
        1402    0.788306     0.88965  0.00419136
        1403    0.785506    0.889575  0.00418903
        1404    0.782725    0.889499  0.00418674
        1405    0.779973    0.889421  0.00418449
        1406     0.77726    0.889342  0.00418227
        1407    0.774597     0.88926  0.00418009
        1408    0.771993    0.889177  0.00417796
        1409    0.769457    0.889092  0.00417585
        1410    0.766999    0.889005  0.00417379
        1411    0.764627    0.888917  0.00417176
        1412    0.762348    0.888827  0.00416977
        1413    0.760171    0.888736  0.00416781
        1414    0.758105    0.888644  0.00416589
        1415    0.756156     0.88855    0.004164
        1416     0.75433    0.888456  0.00416214
        1417    0.752631     0.88836   0.0041603
        1418    0.751064    0.888263   0.0041585
        1419    0.749633    0.888165  0.00415671
        1420    0.748343    0.888067  0.00415495
        1421    0.747197    0.887968  0.00415321
        1422    0.746199    0.887868  0.00415149
        1423     0.74535    0.887768  0.00414978
        1424    0.744653    0.887667  0.00414808
        1425    0.744107    0.887567  0.00414639
        1426    0.743715    0.887466  0.00414471
        1427    0.743477    0.887365  0.00414303
        1428     0.74339    0.887264  0.00414136
        1429    0.743457    0.887163  0.00413968
        1430    0.743674    0.887063    0.004138
        1431    0.744039    0.886963  0.00413632
        1432     0.74455    0.886864  0.00413463
        1433    0.745203    0.886765  0.00413292
        1434    0.745995    0.886667  0.00413121
        1435    0.746922    0.886569  0.00412948
        1436    0.747978    0.886473  0.00412773
        1437    0.749158    0.886377  0.00412596
        1438    0.750456    0.886283  0.00412417
        1439    0.751868    0.886189  0.00412237
        1440    0.753386    0.886097  0.00412053
        1441    0.755005    0.886006  0.00411868
        1442    0.756715    0.885916   0.0041168
        1443    0.758512    0.885828  0.00411489
        1444    0.760385    0.885741  0.00411296
        1445    0.762328    0.885656    0.004111
        1446    0.764332    0.885572  0.00410901
        1447    0.766389    0.885489    0.004107
        1448    0.768493    0.885409  0.00410496
        1449    0.770635    0.885329  0.00410289
        1450    0.772806    0.885252  0.00410079
        1451    0.774999    0.885176  0.00409867
        1452    0.777205    0.885102  0.00409652
        1453    0.779416    0.885029  0.00409435
        1454    0.781625    0.884958  0.00409215
        1455    0.783825    0.884888  0.00408993
        1456    0.786011     0.88482  0.00408768
        1457    0.788177    0.884754  0.00408541
        1458    0.790318    0.884689  0.00408313
        1459    0.792429    0.884626  0.00408082
        1460    0.794504    0.884564  0.00407849
        1461    0.796541    0.884504  0.00407614
        1462    0.798535    0.884445  0.00407378
        1463    0.800485    0.884388   0.0040714
        1464    0.802389    0.884332    0.004069
        1465    0.804246    0.884277  0.00406659
        1466    0.806054    0.884224  0.00406417
        1467    0.807812    0.884172  0.00406173
        1468    0.809523    0.884121  0.00405928
        1469    0.811188    0.884071  0.00405682
        1470    0.812809    0.884023  0.00405435
        1471    0.814387    0.883975  0.00405187
        1472    0.815926    0.883929  0.00404938
        1473    0.817431    0.883884  0.00404689
        1474    0.818905     0.88384  0.00404438
        1475    0.820353    0.883797  0.00404187
        1476    0.821783    0.883755  0.00403935
        1477    0.823198    0.883714  0.00403682
        1478    0.824605    0.883674  0.00403429
        1479     0.82601    0.883635  0.00403175
        1480     0.82742    0.883597   0.0040292
        1481     0.82884     0.88356  0.00402665
        1482    0.830275    0.883524   0.0040241
        1483    0.831733    0.883489  0.00402153
        1484    0.833219    0.883455  0.00401897
        1485    0.834738    0.883422   0.0040164
        1486    0.836297    0.883391  0.00401382
        1487    0.837902     0.88336  0.00401123
        1488    0.839555    0.883331  0.00400865
        1489    0.841261    0.883302  0.00400605
        1490    0.843024    0.883275  0.00400346
        1491    0.844846    0.883249  0.00400085
        1492    0.846728    0.883225  0.00399825
        1493    0.848672    0.883202  0.00399564
        1494    0.850677     0.88318  0.00399302
        1495    0.852743     0.88316   0.0039904
        1496    0.854869    0.883141  0.00398778
        1497    0.857051    0.883123  0.00398515
        1498    0.859288    0.883107  0.00398253
        1499    0.861574    0.883093   0.0039799
        1500    0.863904     0.88308  0.00397726
        1501    0.866272    0.883069  0.00397463
        1502    0.868671     0.88306  0.00397199
        1503    0.871093    0.883052  0.00396936
        1504    0.873529    0.883045  0.00396673
        1505    0.875971    0.883041  0.00396409
        1506    0.878408    0.883037  0.00396146
        1507    0.880831    0.883036  0.00395883
        1508    0.883228    0.883036  0.00395621
        1509    0.885588    0.883038  0.00395359
        1510    0.887902    0.883041  0.00395097
        1511    0.890159    0.883046  0.00394836
        1512    0.892346    0.883052  0.00394575
        1513    0.894453    0.883059  0.00394315
        1514    0.896469    0.883068  0.00394056
        1515    0.898384    0.883078  0.00393797
        1516    0.900187     0.88309  0.00393539
        1517    0.901868    0.883102  0.00393281
        1518     0.90342    0.883115  0.00393024
        1519    0.904833     0.88313  0.00392768
        1520    0.906098    0.883145  0.00392513
        1521    0.907208    0.883161  0.00392258
        1522    0.908158    0.883177  0.00392004
        1523    0.908939    0.883194   0.0039175
        1524    0.909547    0.883211  0.00391497
        1525    0.909979    0.883229  0.00391244
        1526     0.91023    0.883247  0.00390991
        1527    0.910298    0.883264  0.00390739
        1528     0.91018    0.883282  0.00390488
        1529    0.909877    0.883299  0.00390236
        1530    0.909387    0.883316  0.00389985
        1531    0.908713    0.883333  0.00389734
        1532    0.907858    0.883349  0.00389482
        1533    0.906824    0.883364  0.00389231
        1534    0.905615    0.883379   0.0038898
        1535    0.904238    0.883392  0.00388729
        1536    0.902697    0.883405  0.00388478
        1537       0.901    0.883416  0.00388227
        1538    0.899154    0.883427  0.00387976
        1539    0.897167    0.883436  0.00387725
        1540     0.89505    0.883443  0.00387474
        1541    0.892812    0.883449  0.00387223
        1542    0.890464    0.883454  0.00386972
        1543    0.888021    0.883457  0.00386722
        1544    0.885492    0.883458  0.00386471
        1545    0.882893    0.883458  0.00386221
        1546    0.880237    0.883456  0.00385971
        1547    0.877536    0.883452  0.00385722
        1548    0.874805    0.883446  0.00385473
        1549    0.872056    0.883439  0.00385225
        1550    0.869306     0.88343  0.00384977
        1551    0.866567    0.883419  0.00384731
        1552    0.863856    0.883406  0.00384485
        1553    0.861188    0.883392   0.0038424
        1554    0.858575    0.883376  0.00383996
        1555    0.856032    0.883358  0.00383753
        1556    0.853571    0.883339  0.00383511
        1557    0.851202    0.883319  0.00383271
        1558    0.848938    0.883296  0.00383031
        1559    0.846787    0.883273  0.00382792
        1560    0.844761    0.883248  0.00382555
        1561    0.842866    0.883222  0.00382319
        1562    0.841108    0.883196  0.00382083
        1563    0.839493    0.883168  0.00381849
        1564    0.838026    0.883139  0.00381616
        1565    0.836711    0.883109  0.00381384
        1566    0.835549    0.883079  0.00381152
        1567    0.834542    0.883048  0.00380922
        1568    0.833689    0.883016  0.00380692
        1569    0.832991    0.882984  0.00380462
        1570    0.832446    0.882952  0.00380234
        1571    0.832049     0.88292  0.00380005
        1572    0.831799    0.882887  0.00379778
        1573    0.831691    0.882855   0.0037955
        1574    0.831722    0.882822  0.00379323
        1575    0.831887     0.88279  0.00379096
        1576    0.832181    0.882758  0.00378869
        1577    0.832598    0.882726  0.00378642
        1578    0.833135    0.882694  0.00378415
        1579    0.833785    0.882664  0.00378188
        1580    0.834543    0.882633  0.00377961
        1581    0.835404    0.882603  0.00377734
        1582    0.836363    0.882574  0.00377506
        1583    0.837414    0.882545  0.00377279
        1584    0.838555    0.882518  0.00377051
        1585    0.839781    0.882491  0.00376822
        1586    0.841085    0.882465  0.00376594
        1587    0.842464    0.882439  0.00376365
        1588    0.843913    0.882415  0.00376136
        1589    0.845427    0.882392  0.00375906
        1590    0.847002     0.88237  0.00375676
        1591    0.848634    0.882348  0.00375446
        1592    0.850318    0.882328  0.00375216
        1593    0.852051    0.882309  0.00374985
        1594    0.853827    0.882291  0.00374754
        1595     0.85564    0.882275  0.00374523
        1596    0.857487    0.882259  0.00374291
        1597    0.859364    0.882245   0.0037406
        1598    0.861266    0.882232  0.00373828
        1599    0.863188     0.88222  0.00373596
        1600    0.865125    0.882209  0.00373364
        1601    0.867072      0.8822  0.00373132
        1602    0.869024    0.882191    0.003729
        1603    0.870976    0.882184  0.00372668
        1604    0.872923    0.882179  0.00372436
        1605    0.874858    0.882174  0.00372205
        1606    0.876776    0.882171  0.00371973
        1607    0.878673    0.882169  0.00371742
        1608    0.880543    0.882168   0.0037151
        1609    0.882383    0.882168  0.00371279
        1610    0.884187    0.882169  0.00371049
        1611    0.885951    0.882171  0.00370819
        1612    0.887672    0.882175  0.00370589
        1613    0.889344    0.882179  0.00370359
        1614    0.890965    0.882185   0.0037013
        1615    0.892531    0.882191  0.00369902
        1616    0.894037    0.882198  0.00369673
        1617    0.895482    0.882207  0.00369446
        1618    0.896862    0.882216  0.00369218
        1619    0.898177    0.882225  0.00368992
        1620    0.899424    0.882236  0.00368765
        1621    0.900603    0.882247   0.0036854
        1622    0.901713    0.882259  0.00368314
        1623    0.902754    0.882272   0.0036809
        1624    0.903727    0.882285  0.00367865
        1625     0.90463    0.882299  0.00367642
        1626    0.905462    0.882313  0.00367418
        1627    0.906225    0.882328  0.00367195
        1628     0.90692    0.882343  0.00366973
        1629    0.907548    0.882358  0.00366751
        1630    0.908111    0.882374  0.00366529
        1631     0.90861     0.88239  0.00366308
        1632    0.909047    0.882407  0.00366087
        1633    0.909426    0.882423  0.00365867
        1634    0.909748     0.88244  0.00365647
        1635    0.910017    0.882457  0.00365427
        1636    0.910235    0.882474  0.00365208
