#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         162     1.59704      1.5964 7.27397e-05
         163     1.59663      1.5964 7.23071e-05
         164     1.59636      1.5964 7.18667e-05
         165     1.59654      1.5964 7.14359e-05
         166     1.59672      1.5964 7.10311e-05
         167     1.59683      1.5964 7.06524e-05
         168     1.59679     1.59641 7.02694e-05
         169      1.5963     1.59641 6.98567e-05
         170     1.59637     1.59641 6.94461e-05
         171     1.59627     1.59641 6.90443e-05
         172     1.59633      1.5964 6.86442e-05
         173      1.5966     1.59641 6.82571e-05
         174     1.59662     1.59641 6.78756e-05
         175     1.59635     1.59641 6.74885e-05
         176     1.59668     1.59641 6.71233e-05
         177     1.59662     1.59641 6.67548e-05
         178     1.59673     1.59641 6.64045e-05
         179     1.59642     1.59641 6.60336e-05
         180     1.59645     1.59641 6.56671e-05
         181     1.59669     1.59641  6.5323e-05
         182     1.59671     1.59641 6.49844e-05
         183     1.59667     1.59642  6.4644e-05
         184     1.59654     1.59642 6.42961e-05
         185     1.59657     1.59642 6.39538e-05
         186     1.59718     1.59642 6.37403e-05
         187     1.59669     1.59642 6.34152e-05
         188     1.59669     1.59642 6.30933e-05
         189     1.59686     1.59643 6.28025e-05
         190     1.59659     1.59643 6.24776e-05
         191     1.59664     1.59643 6.21601e-05
         192     1.59678     1.59643 6.18637e-05
         193     1.59667     1.59643 6.15551e-05
         194     1.59678     1.59643 6.12644e-05
         195     1.59666     1.59644 6.09615e-05
         196     1.59668     1.59644 6.06632e-05
         197     1.59672     1.59644  6.0373e-05
         198      1.5966     1.59644 6.00738e-05
         199     1.59626     1.59644 5.97785e-05
         200     1.59633     1.59644 5.94819e-05
         201      1.5966     1.59644 5.91915e-05
         202     1.59669     1.59644  5.8912e-05
         203     1.59634     1.59644  5.8624e-05
         204     1.59641     1.59644 5.83368e-05
         205     1.59643     1.59644 5.80523e-05
         206     1.59673     1.59644 5.77879e-05
         207     1.59667     1.59644  5.7519e-05
         208     1.59677     1.59644 5.72638e-05
         209     1.59658     1.59644 5.69935e-05
         210     1.59657     1.59644 5.67254e-05
         211     1.59645     1.59644 5.64565e-05
         212     1.59651     1.59644 5.61912e-05
         213     1.59691     1.59645 5.59691e-05
         214     1.59653     1.59645 5.57089e-05
         215     1.59666     1.59645 5.54582e-05
         216     1.59661     1.59645 5.52066e-05
         217     1.59642     1.59645 5.49523e-05
         218     1.59631     1.59645 5.47041e-05
         219     1.59645     1.59645 5.44543e-05
         220     1.59672     1.59645 5.42207e-05
         221      1.5968     1.59645 5.39982e-05
         222     1.59688     1.59645 5.37889e-05
         223      1.5967     1.59645 5.35589e-05
         224     1.59676     1.59645 5.33379e-05
         225     1.59673     1.59646  5.3115e-05
         226     1.59649     1.59646 5.28801e-05
         227      1.5966     1.59646  5.2651e-05
         228      1.5967     1.59646 5.24305e-05
         229     1.59673     1.59646 5.22154e-05
         230     1.59696     1.59646 5.20334e-05
         231     1.59688     1.59646 5.18398e-05
         232     1.59655     1.59646 5.16179e-05
         233     1.59688     1.59647 5.14272e-05
         234     1.59643     1.59647 5.12076e-05
         235     1.59699     1.59647 5.10393e-05
         236     1.59664     1.59647 5.08283e-05
         237     1.59664     1.59647  5.0619e-05
         238     1.59676     1.59647 5.04209e-05
         239     1.59666     1.59647 5.02165e-05
         240     1.59667     1.59647 5.00143e-05
         241     1.59644     1.59647 4.98069e-05
         242      1.5969     1.59647 4.96319e-05
         243     1.59683     1.59647 4.94489e-05
         244     1.59685     1.59648 4.92699e-05
         245     1.59661     1.59648 4.90717e-05
         246      1.5966     1.59648 4.88748e-05
         247     1.59664     1.59648 4.86812e-05
         248     1.59658     1.59648 4.84868e-05
         249     1.59688     1.59648 4.83187e-05
         250     1.59701     1.59648 4.81723e-05
